experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,29,29,white,fixed,black,r1b1k2r/1p2pp1p/5p2/p7/1K6/5P2/PPP2P1P/R2R4 w kq - 0 15,b4c3,Kc3,-330,1.0,0.29848819998733234,0.05,0.0,0.05020539999532048,0.05020650000369642,0.00020650000369641652,0.24828169998363592,2,3,True,195,22,7|55,0.41,volatile,1.0,True,7,0,0,60,0.0005926000012550503
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,30,30,black,dynamic,black,r1b1k2r/1p2pp1p/5p2/p7/8/2K2P2/PPP2P1P/R2R4 b kq - 1 15,c8e6,Be6,-330,1.0,0.17935330000182148,0.03,0.0009815999947022647,0.029224300000350922,0.030208500000298955,0.00020850000029895566,0.14914480000152253,1,2,True,101,3,20,0.052000000000000005,quiet,0.6,False,20,0,0,52,0.0
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,31,31,white,fixed,black,r3k2r/1p2pp1p/4bp2/p7/8/2K2P2/PPP2P1P/R2R4 w kq - 2 16,d1d4,Rd4,-361,1.0,0.24828169998363592,0.05,0.0,0.050108499999623746,0.05010969999420922,0.00010969999420921972,0.1981719999894267,2,3,True,192,42,25|103,0.14400000000000002,quiet,1.0,False,25,0,1,44,0.0007135000050766394
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,32,32,black,dynamic,black,r3k2r/1p2pp1p/4bp2/p7/3R4/2K2P2/PPP2P1P/R7 b kq - 3 16,a8c8,Rc8+,-295,1.0,0.14914480000152253,0.03,0.0007181000109994784,0.029381100001046434,0.03010109999740962,0.0001010999974096205,0.1190437000041129,2,3,True,108,25,24|51,0.22533333333333336,normal,1.0,False,24,1,1,42,0.0
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,33,33,white,fixed,black,2r1k2r/1p2pp1p/4bp2/p7/3R4/2K2P2/PPP2P1P/R7 w k - 4 17,c3d3,Kd3,-415,1.0,0.1981719999894267,0.05,0.0,0.05032760000904091,0.05032890000438783,0.0003289000043878304,0.14784309998503886,2,3,True,176,26,3|32,0.416,volatile,1.0,True,3,0,0,66,0.0006245000113267452
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,34,34,black,dynamic,black,2r1k2r/1p2pp1p/4bp2/p7/3R4/3K1P2/PPP2P1P/R7 b k - 5 17,c8c2,Rxc2,-415,1.0,0.1190437000041129,0.03,0.0008145000028889626,0.029444400002830662,0.030261699997936375,0.00026169999793637655,0.08878200000617653,1,2,True,93,11,27,0.4256666666666667,volatile,1.8,False,27,2,3,59,0.0
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,35,35,white,fixed,black,4k2r/1p2pp1p/4bp2/p7/3R4/3K1P2/PPr2P1P/R7 w k - 0 18,d3c2,Kxc2,33,1.0,0.14784309998503886,0.05,0.0,0.0500735999958124,0.05007499999192078,7.499999192077389e-05,0.09776809999311808,2,3,True,203,42,28|74,0.30333333333333334,normal,1.0,False,28,1,1,120,0.0007862999918870628
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,36,36,black,dynamic,black,4k2r/1p2pp1p/4bp2/p7/3R4/5P2/PPK2P1P/R7 b k - 0 18,e6a2,Bxa2,33,1.0,0.08878200000617653,0.03,0.0006905999907758087,0.029355600010603666,0.030048300002817996,4.8300002817996956e-05,0.058733700003358535,1,2,True,119,17,19,0.48333333333333334,volatile,1.8,False,19,1,2,523,0.0
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,37,37,white,fixed,black,4k2r/1p2pp1p/5p2/p7/3R4/5P2/bPK2P1P/R7 w k - 0 19,a1a2,Rxa2,339,1.0,0.09776809999311808,0.05,0.0,0.05011799999920186,0.05011940000986215,0.0001194000098621445,0.04764869998325594,2,3,True,229,38,32|75,0.25833333333333336,normal,1.0,False,32,1,1,75,0.0008658000006107613
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,38,38,black,dynamic,black,4k2r/1p2pp1p/5p2/p7/3R4/5P2/RPK2P1P/8 b k - 0 19,e7e5,e5,339,1.0,0.058733700003358535,0.03,0.0008612000092398375,0.029302800001460128,0.03016669998760335,0.00016669998760335258,0.028567000015755184,1,2,True,101,8,12,0.2,normal,1.0,False,12,0,0,341,0.0
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,39,39,white,fixed,black,4k2r/1p3p1p/5p2/p3p3/3R4/5P2/RPK2P1P/8 w k - 0 20,d4d5,Rd5,319,1.0,0.04764869998325594,0.04764869998325594,0.0,0.04776420000416692,0.04776549999951385,0.00011680001625791192,0.0,2,3,True,202,38,30|94,0.21833333333333335,normal,1.0,False,30,1,1,35,0.0007025999948382378
20260804_235614,t50ms_starting_position_dynamic_black,starting_position,0.05,40,40,black,dynamic,black,4k2r/1p3p1p/5p2/p2Rp3/8/5P2/RPK2P1P/8 b k - 1 20,h8g8,Rg8,319,1.0,0.028567000015755184,0.028567000015755184,0.0006453999958466738,0.028125500000896864,0.02877289999742061,0.000205899981665425,0.0,1,2,True,122,1,12,0.004,quiet,0.6,False,12,0,0,4,0.0
