experiment_timestamp,game_id,opening_name,opening_family,opening_moves_san,opening_fen,opening_plies,white_depth,black_depth,white_algorithm,black_algorithm,completed_game,result,termination_reason,engine_plies_played,total_plies_from_start,engine_moves_uci,engine_moves_san,full_game_san,final_fen,final_evaluation_white_perspective,white_move_count,black_move_count,total_white_nodes,total_black_nodes,average_white_nodes_per_move,average_black_nodes_per_move,maximum_white_nodes_for_one_move,maximum_black_nodes_for_one_move,total_white_cutoffs,total_black_cutoffs,total_white_time,total_black_time,average_white_time_per_move,average_black_time_per_move,maximum_white_time_for_one_move,maximum_black_time_for_one_move,white_move_nodes,black_move_nodes,white_move_times,black_move_times,game_search_time,game_wall_time,challenger_depth,baseline_depth,challenger_color,challenger_score,challenger_move_count,baseline_move_count,challenger_total_nodes,baseline_total_nodes,challenger_average_nodes_per_move,baseline_average_nodes_per_move,challenger_total_cutoffs,baseline_total_cutoffs,challenger_total_time,baseline_total_time,challenger_average_time_per_move,baseline_average_time_per_move
20260804_220257,d2_starting_position_challenger_white,starting_position,starting_position,,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,48,48,g1f3 g8f6 b1c3 b8c6 e2e3 e7e6 f1d3 h7h5 h2h4 f8c5 b2b4 c6b4 d3c4 c7c6 e1e2 d8c7 c1b2 c7d6 d2d4 c5b6 e3e4 d6f4 f3e1 f4g4 f2f3 g4f4 e2f1 a7a5 g2g4 h5g4 e1g2 f4d6 f3g4 a5a4 g2e3 d6f4 f1g2 f4e3 c3a4 a8a4 e4e5 e3e4 g2g3 e4e3 g3g2 e3e4 g2g3 e4e3,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 c6 Ke2 Qc7 Bb2 Qd6 d4 Bb6 e4 Qf4 Ne1 Qg4+ f3 Qf4 Kf1 a5 g4 hxg4 Ng2 Qd6 fxg4 a4 Ne3 Qf4+ Kg2 Qxe3 Nxa4 Rxa4 e5 Qe4+ Kg3 Qe3+ Kg2 Qe4+ Kg3 Qe3+,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 c6 Ke2 Qc7 Bb2 Qd6 d4 Bb6 e4 Qf4 Ne1 Qg4+ f3 Qf4 Kf1 a5 g4 hxg4 Ng2 Qd6 fxg4 a4 Ne3 Qf4+ Kg2 Qxe3 Nxa4 Rxa4 e5 Qe4+ Kg3 Qe3+ Kg2 Qe4+ Kg3 Qe3+,2b1k2r/1p1p1pp1/1bp1pn2/4P3/rnBP2PP/4q1K1/PBP5/R2Q3R w k - 7 25,0,24,24,5669,4753,236.20833333333334,198.04166666666666,455,361,593,927,0.789220699982252,0.6582163999119075,0.03288419583259383,0.027425683329662814,0.06259549999958836,0.05047020000347402,86|119|311|196|222|143|280|265|348|288|414|193|134|233|455|397|122|317|62|358|348|130|118|130,118|98|211|272|238|108|330|330|324|163|289|104|210|299|134|290|361|98|154|152|120|115|120|115,0.009633500|0.012583700|0.033452600|0.024736800|0.029015300|0.021074900|0.036912800|0.034746700|0.047560100|0.040356300|0.056336200|0.030706600|0.018499900|0.034434100|0.062595500|0.057117200|0.020161600|0.045328400|0.008870300|0.052442400|0.051344200|0.026076800|0.016727800|0.018507000,0.012906800|0.010489100|0.025663100|0.036378800|0.032243000|0.017013900|0.042286200|0.045075400|0.042935500|0.024838800|0.039762800|0.015072700|0.029376600|0.039308400|0.020637900|0.041500800|0.050470200|0.015480700|0.023076000|0.022659500|0.018420000|0.018101200|0.018041300|0.016477700,1.4474370998941595,1.4571190999995451,2,2,white,0.5,24,24,5669,4753,236.20833333333334,198.04166666666666,593,927,0.789220699982252,0.6582163999119075,0.03288419583259383,0.027425683329662814
20260804_220257,d2_starting_position_challenger_black,starting_position,starting_position,,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,48,48,g1f3 g8f6 b1c3 b8c6 e2e3 e7e6 f1d3 h7h5 h2h4 f8c5 b2b4 c6b4 d3c4 c7c6 e1e2 d8c7 c1b2 c7d6 d2d4 c5b6 e3e4 d6f4 f3e1 f4g4 f2f3 g4f4 e2f1 a7a5 g2g4 h5g4 e1g2 f4d6 f3g4 a5a4 g2e3 d6f4 f1g2 f4e3 c3a4 a8a4 e4e5 e3e4 g2g3 e4e3 g3g2 e3e4 g2g3 e4e3,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 c6 Ke2 Qc7 Bb2 Qd6 d4 Bb6 e4 Qf4 Ne1 Qg4+ f3 Qf4 Kf1 a5 g4 hxg4 Ng2 Qd6 fxg4 a4 Ne3 Qf4+ Kg2 Qxe3 Nxa4 Rxa4 e5 Qe4+ Kg3 Qe3+ Kg2 Qe4+ Kg3 Qe3+,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 c6 Ke2 Qc7 Bb2 Qd6 d4 Bb6 e4 Qf4 Ne1 Qg4+ f3 Qf4 Kf1 a5 g4 hxg4 Ng2 Qd6 fxg4 a4 Ne3 Qf4+ Kg2 Qxe3 Nxa4 Rxa4 e5 Qe4+ Kg3 Qe3+ Kg2 Qe4+ Kg3 Qe3+,2b1k2r/1p1p1pp1/1bp1pn2/4P3/rnBP2PP/4q1K1/PBP5/R2Q3R w k - 7 25,0,24,24,5669,4753,236.20833333333334,198.04166666666666,455,361,593,927,0.7940244000492385,0.7493233000277542,0.0330843500020516,0.03122180416782309,0.06509810000716243,0.09007259999634698,86|119|311|196|222|143|280|265|348|288|414|193|134|233|455|397|122|317|62|358|348|130|118|130,118|98|211|272|238|108|330|330|324|163|289|104|210|299|134|290|361|98|154|152|120|115|120|115,0.009073800|0.012461100|0.034260600|0.023603100|0.028249000|0.021958800|0.037295500|0.036482700|0.047502600|0.039258500|0.055404400|0.032986500|0.019470600|0.036746500|0.065098100|0.058320200|0.020282400|0.045957600|0.009437200|0.054983900|0.051122900|0.018092500|0.016382200|0.019593700,0.012502400|0.010782700|0.024922000|0.035238000|0.038353300|0.016913500|0.043170300|0.042036100|0.044303400|0.023696100|0.048211300|0.016018200|0.030589300|0.043508900|0.021693600|0.042209700|0.049544500|0.016010500|0.023347500|0.022991200|0.017663200|0.017131800|0.018413200|0.090072600,1.5433477000769926,1.5546403999906033,2,2,black,0.5,24,24,4753,5669,198.04166666666666,236.20833333333334,927,593,0.7493233000277542,0.7940244000492385,0.03122180416782309,0.0330843500020516
20260804_220257,d2_open_game_challenger_white,open_game,open_game,e4 e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,2,2,ordered,ordered,True,0-1,checkmate,58,60,b1c3 b8c6 g1f3 g8f6 d2d4 e5d4 c3b5 f8b4 c2c3 d4c3 b2c3 f6e4 c3b4 c6b4 d1d4 b4c2 e1d1 c2d4 b5d4 e4f2 d1c2 f2h1 c1f4 d7d5 f1b5 c7c6 a1e1 e8f8 b5d3 h1f2 d3e2 c6c5 d4b5 c8f5 c2b3 d8e7 b5a7 a8a7 a2a4 f2e4 e2d3 c5c4 d3c4 d5c4 b3c4 a7a4 c4d3 e7a3 d3c2 a3c3 c2d1 c3d3 d1c1 a4c4 c1b2 c4b4 b2a2 d3a6,Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Nf2 Be2 c5 Nb5 Bf5+ Kb3 Qe7 Nxa7 Rxa7 a4 Ne4 Bd3 c4+ Bxc4 dxc4+ Kxc4 Rxa4+ Kd3 Qa3+ Kc2 Qc3+ Kd1 Qd3+ Kc1 Rc4+ Kb2 Rb4+ Ka2 Qa6#,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Nf2 Be2 c5 Nb5 Bf5+ Kb3 Qe7 Nxa7 Rxa7 a4 Ne4 Bd3 c4+ Bxc4 dxc4+ Kxc4 Rxa4+ Kd3 Qa3+ Kc2 Qc3+ Kd1 Qd3+ Kc1 Rc4+ Kb2 Rb4+ Ka2 Qa6#,5k1r/1p3ppp/q7/5b2/1r2nB2/5N2/K5PP/4R3 w - - 12 31,-100000,29,29,4292,4182,148.0,144.20689655172413,495,407,654,984,3.501229899993632,3.5514063000300666,0.12073206551702179,0.12246228620793333,0.38961379999818746,0.3376929000078235,156|130|200|138|79|119|118|235|76|97|97|322|103|111|175|198|243|98|243|495|323|58|53|104|92|58|59|52|60,190|122|97|63|116|131|110|78|108|67|97|316|112|65|407|390|79|222|138|360|97|89|85|103|109|114|109|105|103,0.123587900|0.115384200|0.167429900|0.109904800|0.067367600|0.111704700|0.117640900|0.198125100|0.067478800|0.063504700|0.074643500|0.223892300|0.105467200|0.102587500|0.151651200|0.162950400|0.208587000|0.078054100|0.220296300|0.389613800|0.241805800|0.043132400|0.044569800|0.084299900|0.064726300|0.039591400|0.042336100|0.034910800|0.045985500,0.165195500|0.107536800|0.088927600|0.065479400|0.115032400|0.113281600|0.103444100|0.091458300|0.114261000|0.057743100|0.094175200|0.246186600|0.083420600|0.053160900|0.337692900|0.268821200|0.087691600|0.200634500|0.133922800|0.265638800|0.058458400|0.101109300|0.080325000|0.085541800|0.087331100|0.085145400|0.085148300|0.092506900|0.082135200,7.052636200023699,7.123271899996325,2,2,white,0.0,29,29,4292,4182,148.0,144.20689655172413,654,984,3.501229899993632,3.5514063000300666,0.12073206551702179,0.12246228620793333
20260804_220257,d2_open_game_challenger_black,open_game,open_game,e4 e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,2,2,ordered,ordered,True,0-1,checkmate,58,60,b1c3 b8c6 g1f3 g8f6 d2d4 e5d4 c3b5 f8b4 c2c3 d4c3 b2c3 f6e4 c3b4 c6b4 d1d4 b4c2 e1d1 c2d4 b5d4 e4f2 d1c2 f2h1 c1f4 d7d5 f1b5 c7c6 a1e1 e8f8 b5d3 h1f2 d3e2 c6c5 d4b5 c8f5 c2b3 d8e7 b5a7 a8a7 a2a4 f2e4 e2d3 c5c4 d3c4 d5c4 b3c4 a7a4 c4d3 e7a3 d3c2 a3c3 c2d1 c3d3 d1c1 a4c4 c1b2 c4b4 b2a2 d3a6,Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Nf2 Be2 c5 Nb5 Bf5+ Kb3 Qe7 Nxa7 Rxa7 a4 Ne4 Bd3 c4+ Bxc4 dxc4+ Kxc4 Rxa4+ Kd3 Qa3+ Kc2 Qc3+ Kd1 Qd3+ Kc1 Rc4+ Kb2 Rb4+ Ka2 Qa6#,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Nf2 Be2 c5 Nb5 Bf5+ Kb3 Qe7 Nxa7 Rxa7 a4 Ne4 Bd3 c4+ Bxc4 dxc4+ Kxc4 Rxa4+ Kd3 Qa3+ Kc2 Qc3+ Kd1 Qd3+ Kc1 Rc4+ Kb2 Rb4+ Ka2 Qa6#,5k1r/1p3ppp/q7/5b2/1r2nB2/5N2/K5PP/4R3 w - - 12 31,-100000,29,29,4292,4182,148.0,144.20689655172413,495,407,654,984,1.2739791000203695,1.1516459999402286,0.043930313793805846,0.039711931032421675,0.17528899999160785,0.1591957999917213,156|130|200|138|79|119|118|235|76|97|97|322|103|111|175|198|243|98|243|495|323|58|53|104|92|58|59|52|60,190|122|97|63|116|131|110|78|108|67|97|316|112|65|407|390|79|222|138|360|97|89|85|103|109|114|109|105|103,0.121825200|0.109748500|0.155285100|0.080186400|0.050180600|0.116789500|0.085787400|0.031477900|0.009270700|0.013075300|0.011805600|0.037542700|0.015061800|0.016186600|0.022974600|0.033008600|0.033548900|0.012559900|0.035343500|0.175289000|0.043313700|0.007177200|0.006546900|0.012783800|0.010759300|0.006738800|0.006722700|0.006016300|0.006972600,0.159195800|0.104328400|0.079356400|0.065233600|0.104580200|0.117689900|0.022127400|0.013414400|0.016543400|0.009893500|0.014011900|0.039483800|0.014762100|0.008267400|0.097423700|0.052607800|0.013054300|0.029587400|0.019713100|0.050195700|0.015680600|0.013207100|0.011728700|0.013319500|0.015090300|0.013458800|0.012559000|0.013132400|0.011999400,2.425625099960598,2.4502147999883164,2,2,black,1.0,29,29,4182,4292,144.20689655172413,148.0,984,654,1.1516459999402286,1.2739791000203695,0.039711931032421675,0.043930313793805846
20260804_220257,d2_italian_game_challenger_white,italian_game,open_game,e4 e5 Nf3 Nc6 Bc4 Bc5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,6,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,90,96,e1e2 g8f6 b1c3 d7d5 e4d5 c6b4 c4b5 e8e7 f3e5 c8f5 d2d4 c5d6 e5c4 f5g4 f2f3 g4f3 g2f3 b4c2 d1c2 d6b4 d5d6 c7d6 c3a4 d6d5 c4e5 d8d6 e5d3 d6e6 e2f1 e6h3 f1g1 b4d6 c2e2 e7f8 a4c3 h3f5 d3f2 f5g6 g1f1 g6f5 c1d2 a8c8 c3a4 f8g8 e2e3 c8f8 a4c3 f8c8 c3e2 c8f8 a1c1 h7h5 h1g1 d6h2 g1g2 h2d6 f1g1 h8h7 d2a5 g8h8 a2a4 b7b6 a5d2 f8d8 c1c6 f5b1 e2c1 b1b2 c6d6 d8d6 c1d3 b2b1 g1h2 b1c2 d3e5 c2f5 e5f7 h8g8 f7d6 f5c2 e3e6 g8h8 d6f7 h8g8 f7e5 g8h8 e5f7 h8g8 f7e5 g8h8,Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Bf5 d4 Bd6 Nc4 Bg4+ f3 Bxf3+ gxf3 Nxc2 Qxc2 Bb4 d6+ cxd6 Na4 d5 Ne5 Qd6 Nd3 Qe6+ Kf1 Qh3+ Kg1 Bd6 Qe2+ Kf8 Nc3 Qf5 Nf2 Qg6+ Kf1 Qf5 Bd2 Rc8 Na4 Kg8 Qe3 Rf8 Nc3 Rc8 Ne2 Rf8 Rc1 h5 Rg1 Bxh2 Rg2 Bd6 Kg1 Rh7 Ba5 Kh8 a4 b6 Bd2 Rd8 Rc6 Qb1+ Nc1 Qxb2 Rxd6 Rxd6 Ncd3 Qb1+ Kh2 Qc2 Ne5 Qf5 Nxf7+ Kg8 Nxd6 Qc2 Qe6+ Kh8 Nf7+ Kg8 Ne5+ Kh8 Nf7+ Kg8 Ne5+ Kh8,e4 e5 Nf3 Nc6 Bc4 Bc5 Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Bf5 d4 Bd6 Nc4 Bg4+ f3 Bxf3+ gxf3 Nxc2 Qxc2 Bb4 d6+ cxd6 Na4 d5 Ne5 Qd6 Nd3 Qe6+ Kf1 Qh3+ Kg1 Bd6 Qe2+ Kf8 Nc3 Qf5 Nf2 Qg6+ Kf1 Qf5 Bd2 Rc8 Na4 Kg8 Qe3 Rf8 Nc3 Rc8 Ne2 Rf8 Rc1 h5 Rg1 Bxh2 Rg2 Bd6 Kg1 Rh7 Ba5 Kh8 a4 b6 Bd2 Rd8 Rc6 Qb1+ Nc1 Qxb2 Rxd6 Rxd6 Ncd3 Qb1+ Kh2 Qc2 Ne5 Qf5 Nxf7+ Kg8 Nxd6 Qc2 Qe6+ Kh8 Nf7+ Kg8 Ne5+ Kh8 Nf7+ Kg8 Ne5+ Kh8,7k/p5pr/1p2Qn2/1B1pN2p/P2P4/5P2/2qB1NRK/8 w - - 11 49,0,45,45,10123,8744,224.95555555555555,194.3111111111111,530,428,1683,1370,1.3714769999787677,1.2349582999449922,0.030477266666194838,0.027443517776555383,0.07039840001380071,0.05549900000914931,177|307|120|78|117|321|257|105|53|152|107|218|213|209|106|104|84|384|304|44|407|268|444|374|327|497|425|220|387|363|530|276|364|125|155|323|43|316|94|130|108|120|125|117|125,181|295|231|82|349|391|101|107|209|254|63|428|288|102|101|252|48|304|95|341|333|264|258|229|250|356|147|385|153|146|262|255|96|164|115|71|252|278|51|160|61|59|59|59|59,0.023151900|0.041438000|0.020432500|0.013333900|0.018531800|0.044087500|0.046835500|0.014467600|0.007971600|0.021833000|0.016810000|0.027918400|0.029067700|0.029334800|0.013365300|0.013150600|0.014623400|0.049241200|0.039708900|0.005355700|0.054313800|0.038293300|0.057817400|0.047993600|0.043945700|0.062232200|0.056561200|0.031407200|0.053435800|0.050690900|0.070398400|0.036959700|0.049036100|0.015664300|0.022818600|0.041647600|0.005482800|0.038229800|0.012729100|0.017114100|0.013862800|0.014977600|0.015325300|0.014113400|0.015767000,0.024115700|0.039534800|0.032075100|0.010461100|0.046137700|0.055499000|0.018463500|0.018693600|0.028407100|0.034563100|0.008198400|0.055178100|0.041113300|0.015493200|0.015450300|0.032097100|0.006145100|0.041896100|0.015747800|0.046464600|0.045980700|0.037443500|0.036828900|0.032902100|0.035586400|0.049146500|0.024661400|0.054672400|0.026505800|0.024771800|0.038155900|0.036941100|0.015902100|0.024659900|0.024559500|0.010502900|0.032638700|0.034525300|0.006208600|0.020911000|0.006971200|0.007003300|0.007209200|0.006954000|0.007581400,2.60643529992376,2.626235400006408,2,2,white,0.5,45,45,10123,8744,224.95555555555555,194.3111111111111,1683,1370,1.3714769999787677,1.2349582999449922,0.030477266666194838,0.027443517776555383
20260804_220257,d2_italian_game_challenger_black,italian_game,open_game,e4 e5 Nf3 Nc6 Bc4 Bc5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,6,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,90,96,e1e2 g8f6 b1c3 d7d5 e4d5 c6b4 c4b5 e8e7 f3e5 c8f5 d2d4 c5d6 e5c4 f5g4 f2f3 g4f3 g2f3 b4c2 d1c2 d6b4 d5d6 c7d6 c3a4 d6d5 c4e5 d8d6 e5d3 d6e6 e2f1 e6h3 f1g1 b4d6 c2e2 e7f8 a4c3 h3f5 d3f2 f5g6 g1f1 g6f5 c1d2 a8c8 c3a4 f8g8 e2e3 c8f8 a4c3 f8c8 c3e2 c8f8 a1c1 h7h5 h1g1 d6h2 g1g2 h2d6 f1g1 h8h7 d2a5 g8h8 a2a4 b7b6 a5d2 f8d8 c1c6 f5b1 e2c1 b1b2 c6d6 d8d6 c1d3 b2b1 g1h2 b1c2 d3e5 c2f5 e5f7 h8g8 f7d6 f5c2 e3e6 g8h8 d6f7 h8g8 f7e5 g8h8 e5f7 h8g8 f7e5 g8h8,Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Bf5 d4 Bd6 Nc4 Bg4+ f3 Bxf3+ gxf3 Nxc2 Qxc2 Bb4 d6+ cxd6 Na4 d5 Ne5 Qd6 Nd3 Qe6+ Kf1 Qh3+ Kg1 Bd6 Qe2+ Kf8 Nc3 Qf5 Nf2 Qg6+ Kf1 Qf5 Bd2 Rc8 Na4 Kg8 Qe3 Rf8 Nc3 Rc8 Ne2 Rf8 Rc1 h5 Rg1 Bxh2 Rg2 Bd6 Kg1 Rh7 Ba5 Kh8 a4 b6 Bd2 Rd8 Rc6 Qb1+ Nc1 Qxb2 Rxd6 Rxd6 Ncd3 Qb1+ Kh2 Qc2 Ne5 Qf5 Nxf7+ Kg8 Nxd6 Qc2 Qe6+ Kh8 Nf7+ Kg8 Ne5+ Kh8 Nf7+ Kg8 Ne5+ Kh8,e4 e5 Nf3 Nc6 Bc4 Bc5 Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Bf5 d4 Bd6 Nc4 Bg4+ f3 Bxf3+ gxf3 Nxc2 Qxc2 Bb4 d6+ cxd6 Na4 d5 Ne5 Qd6 Nd3 Qe6+ Kf1 Qh3+ Kg1 Bd6 Qe2+ Kf8 Nc3 Qf5 Nf2 Qg6+ Kf1 Qf5 Bd2 Rc8 Na4 Kg8 Qe3 Rf8 Nc3 Rc8 Ne2 Rf8 Rc1 h5 Rg1 Bxh2 Rg2 Bd6 Kg1 Rh7 Ba5 Kh8 a4 b6 Bd2 Rd8 Rc6 Qb1+ Nc1 Qxb2 Rxd6 Rxd6 Ncd3 Qb1+ Kh2 Qc2 Ne5 Qf5 Nxf7+ Kg8 Nxd6 Qc2 Qe6+ Kh8 Nf7+ Kg8 Ne5+ Kh8 Nf7+ Kg8 Ne5+ Kh8,7k/p5pr/1p2Qn2/1B1pN2p/P2P4/5P2/2qB1NRK/8 w - - 11 49,0,45,45,10123,8744,224.95555555555555,194.3111111111111,530,428,1683,1370,1.369599100042251,1.2221294999908423,0.030435535556494465,0.02715843333312983,0.07151700000395067,0.0553595000092173,177|307|120|78|117|321|257|105|53|152|107|218|213|209|106|104|84|384|304|44|407|268|444|374|327|497|425|220|387|363|530|276|364|125|155|323|43|316|94|130|108|120|125|117|125,181|295|231|82|349|391|101|107|209|254|63|428|288|102|101|252|48|304|95|341|333|264|258|229|250|356|147|385|153|146|262|255|96|164|115|71|252|278|51|160|61|59|59|59|59,0.024683700|0.041371000|0.018831500|0.014151600|0.019943300|0.045069300|0.037131700|0.013892800|0.007102700|0.021754400|0.015152600|0.028558300|0.029463500|0.028870200|0.013830800|0.012834300|0.014619800|0.047556500|0.038456700|0.005442800|0.051898600|0.036507100|0.059358100|0.048382800|0.044456700|0.071517000|0.055353700|0.029992700|0.051589000|0.049814800|0.070846000|0.037800700|0.050208000|0.015034700|0.023192800|0.038242400|0.005127300|0.038553300|0.012237100|0.016915700|0.015226500|0.014846600|0.020764500|0.016584900|0.016430600,0.024048300|0.038954800|0.032127800|0.011122800|0.048294200|0.055359500|0.016396600|0.016705300|0.027906000|0.034857000|0.008269100|0.053834300|0.039154700|0.016286900|0.015709900|0.032660600|0.006537000|0.039069600|0.015579200|0.044615000|0.043864500|0.037569900|0.036289100|0.033486600|0.038761200|0.048759600|0.024050900|0.052363000|0.024637500|0.024362800|0.038214000|0.037450200|0.016689400|0.025062200|0.017896300|0.010532900|0.032234000|0.034750600|0.006125600|0.020933900|0.007681400|0.006966000|0.010832600|0.007486200|0.007640500,2.5917286000330932,2.6116419000027236,2,2,black,0.5,45,45,8744,10123,194.3111111111111,224.95555555555555,1370,1683,1.2221294999908423,1.369599100042251,0.02715843333312983,0.030435535556494465
20260804_220257,d2_ruy_lopez_challenger_white,ruy_lopez,open_game,e4 e5 Nf3 Nc6 Bb5 a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,6,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,15,21,b5c6 d7c6 f3e5 d8d4 e5f3 d4e4 e1f1 g8f6 f3g5 e4e5 g5f3 e5e4 f3g5 e4e5 g5f3,Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qe5 Nf3,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qe5 Nf3,r1b1kb1r/1pp2ppp/p1p2n2/4q3/8/5N2/PPPP1PPP/RNBQ1K1R b kq - 9 11,0,8,7,1372,1003,171.5,143.28571428571428,271,213,184,283,0.18482850000145845,0.12767800001893193,0.023103562500182306,0.018239714288418845,0.036172399995848536,0.025975099997594953,124|85|271|50|157|264|157|264,76|176|95|213|133|177|133,0.017542700|0.011716200|0.035837400|0.005901200|0.021591800|0.036172400|0.021251700|0.034815100,0.010868900|0.023127500|0.012285200|0.025975100|0.017103100|0.021272400|0.017045800,0.3125065000203904,0.31567850000283215,2,2,white,0.5,8,7,1372,1003,171.5,143.28571428571428,184,283,0.18482850000145845,0.12767800001893193,0.023103562500182306,0.018239714288418845
20260804_220257,d2_ruy_lopez_challenger_black,ruy_lopez,open_game,e4 e5 Nf3 Nc6 Bb5 a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,6,2,2,ordered,ordered,True,1/2-1/2,threefold_repetition,15,21,b5c6 d7c6 f3e5 d8d4 e5f3 d4e4 e1f1 g8f6 f3g5 e4e5 g5f3 e5e4 f3g5 e4e5 g5f3,Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qe5 Nf3,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qe5 Nf3,r1b1kb1r/1pp2ppp/p1p2n2/4q3/8/5N2/PPPP1PPP/RNBQ1K1R b kq - 9 11,0,8,7,1372,1003,171.5,143.28571428571428,271,213,184,283,0.1839085000101477,0.12691089999862015,0.02298856250126846,0.01813012857123145,0.03605819999938831,0.02598730000318028,124|85|271|50|157|264|157|264,76|176|95|213|133|177|133,0.016873700|0.012066900|0.036058200|0.006125100|0.021167200|0.035368000|0.021843400|0.034406000,0.010353600|0.023077200|0.012414900|0.025987300|0.017258600|0.021327700|0.016491600,0.31081940000876784,0.31374820000201,2,2,black,0.5,7,8,1003,1372,143.28571428571428,171.5,283,184,0.12691089999862015,0.1839085000101477,0.01813012857123145,0.02298856250126846
