experiment_timestamp,game_id,opening_name,opening_family,opening_moves_san,opening_fen,base_time_per_move,initial_clock_per_player,completed_game,result,termination_reason,v2_score,engine_plies_played,total_plies_from_start,engine_moves_uci,engine_moves_san,full_game_san,final_fen,final_evaluation_white_perspective,game_wall_time,v2_colour,v2_move_count,v2_total_nodes,v2_average_nodes_per_move,v2_total_cutoffs,v2_incomplete_iteration_nodes,v2_incomplete_node_fraction,v2_total_committed_time,v2_total_decision_time,v2_average_decision_time_per_move,v2_average_completed_depth,v2_maximum_completed_depth,v2_depth_zero_fallbacks,v2_deadline_overruns,v2_deadline_timeouts,v2_policy_boundary_stops,v2_stable_positions,v2_uncertain_positions,v2_unstable_positions,v2_best_move_changes,v2_clock_used,v2_clock_remaining,fixed_colour,fixed_move_count,fixed_total_nodes,fixed_average_nodes_per_move,fixed_total_cutoffs,fixed_incomplete_iteration_nodes,fixed_incomplete_node_fraction,fixed_total_committed_time,fixed_total_decision_time,fixed_average_decision_time_per_move,fixed_average_completed_depth,fixed_maximum_completed_depth,fixed_depth_zero_fallbacks,fixed_deadline_overruns,fixed_deadline_timeouts,fixed_policy_boundary_stops,fixed_stable_positions,fixed_uncertain_positions,fixed_unstable_positions,fixed_best_move_changes,fixed_clock_used,fixed_clock_remaining
20260805_010412,sa100ms_starting_position_v2_white,starting_position,starting_position,,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.1,8.0,True,1-0,checkmate,1.0,45,45,g1f3 g8f6 b1c3 b8c6 e2e3 e7e6 f1d3 h7h5 h2h4 f8c5 b2b4 c6b4 d3c4 b4c2 d1c2 c5e3 f2e3 d7d5 c2a4 b7b5 a4b5 c7c6 b5c6 e8e7 c6a8 d5c4 a8a7 e7e8 a7a4 e8e7 c1a3 d8d6 a3d6 e7d6 a4c4 c8d7 c4b4 d6c7 b4c5 c7b7 a1b1 d7b5 b1b5 b7a8 c5a3,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 Nxc2+ Qxc2 Bxe3 fxe3 d5 Qa4+ b5 Qxb5+ c6 Qxc6+ Ke7 Qxa8 dxc4 Qxa7+ Ke8 Qa4+ Ke7 Ba3+ Qd6 Bxd6+ Kxd6 Qxc4 Bd7 Qb4+ Kc7 Qc5+ Kb7 Rb1+ Bb5 Rxb5+ Ka8 Qa3#,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Bc4 Nxc2+ Qxc2 Bxe3 fxe3 d5 Qa4+ b5 Qxb5+ c6 Qxc6+ Ke7 Qxa8 dxc4 Qxa7+ Ke8 Qa4+ Ke7 Ba3+ Qd6 Bxd6+ Kxd6 Qxc4 Bd7 Qb4+ Kc7 Qc5+ Kb7 Rb1+ Bb5 Rxb5+ Ka8 Qa3#,k6r/5pp1/4pn2/1R5p/7P/Q1N1PN2/P2P2P1/4K2R b K - 2 23,100000,3.7718193999899086,white,23,6165,268.04347826086956,939,2038,0.3305758313057583,2.500000000000001,1.5563991999952123,0.06766953043457445,2.0,2,0,5,5,18,10,7,6,13,1.5563991999952123,6.443600800004788,black,22,8761,398.22727272727275,1242,4811,0.5491382262298824,2.2000000000000006,2.2042358000326203,0.1001925363651191,2.1363636363636362,3,0,22,22,0,9,9,4,8,2.2042358000326203,5.79576419996738
20260805_010412,sa100ms_starting_position_v2_black,starting_position,starting_position,,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.1,8.0,True,0-1,checkmate,1.0,86,86,g1f3 g8f6 b1c3 b8c6 e2e3 e7e6 f1d3 h7h5 h2h4 f8c5 b2b4 c6b4 f3e5 b4d3 c2d3 c5e3 d2e3 c7c5 d1h5 h8h5 e5c4 e8f8 f2f4 d8c7 c4e5 d7d6 e5c4 c8d7 c1d2 d7c6 c4d6 c7d6 c3d5 d6d5 e3e4 d5d3 d2a5 c6e4 e1f2 d3d4 f2e2 e4g2 a1d1 d4f4 d1d8 a8d8 a5d8 g2h1 d8f6 g7f6 e2d3 h5h4 a2a3 f4d4 d3e2 h1e4 e2f1 e6e5 f1e2 b7b5 e2e1 h4f4 e1e2 a7a5 e2e1 f8g7 e1e2 a5a4 e2e1 e4d5 e1e2 f6f5 e2e1 f7f6 e1e2 f4h4 e2f1 h4f4 f1e2 f4h4 e2f1 h4e4 f1g2 e4e2 g2h3 d4g4,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Ne5 Nxd3+ cxd3 Bxe3 dxe3 c5 Qxh5 Rxh5 Nc4 Kf8 f4 Qc7 Ne5 d6 Nc4 Bd7 Bd2 Bc6 Nxd6 Qxd6 Nd5 Qxd5 e4 Qxd3 Ba5 Bxe4 Kf2 Qd4+ Ke2 Bxg2 Rad1 Qxf4 Rd8+ Rxd8 Bxd8 Bxh1 Bxf6 gxf6 Kd3 Rxh4 a3 Qd4+ Ke2 Be4 Kf1 e5 Ke2 b5 Ke1 Rf4 Ke2 a5 Ke1 Kg7 Ke2 a4 Ke1 Bd5 Ke2 f5 Ke1 f6 Ke2 Rh4 Kf1 Rf4+ Ke2 Rh4 Kf1 Re4 Kg2 Re2+ Kh3 Qg4#,Nf3 Nf6 Nc3 Nc6 e3 e6 Bd3 h5 h4 Bc5 b4 Nxb4 Ne5 Nxd3+ cxd3 Bxe3 dxe3 c5 Qxh5 Rxh5 Nc4 Kf8 f4 Qc7 Ne5 d6 Nc4 Bd7 Bd2 Bc6 Nxd6 Qxd6 Nd5 Qxd5 e4 Qxd3 Ba5 Bxe4 Kf2 Qd4+ Ke2 Bxg2 Rad1 Qxf4 Rd8+ Rxd8 Bxd8 Bxh1 Bxf6 gxf6 Kd3 Rxh4 a3 Qd4+ Ke2 Be4 Kf1 e5 Ke2 b5 Ke1 Rf4 Ke2 a5 Ke1 Kg7 Ke2 a4 Ke1 Bd5 Ke2 f5 Ke1 f6 Ke2 Rh4 Kf1 Rf4+ Ke2 Rh4 Kf1 Re4 Kg2 Re2+ Kh3 Qg4#,8/6k1/5p2/1ppbpp2/p5q1/P6K/4r3/8 w - - 12 44,-100000,7.786945399988326,black,43,17211,400.25581395348837,1861,9901,0.5752716286096101,4.6,3.4603731999523006,0.08047379534772792,2.0,3,0,11,22,21,22,13,8,20,3.4603731999523006,4.539626800047699,white,43,21314,495.6744186046512,2206,14057,0.6595195646054237,4.300000000000001,4.305679800003418,0.10013208837217251,2.255813953488372,3,0,43,43,0,22,13,8,12,4.305679800003418,3.6943201999965822
20260805_010412,sa100ms_open_game_v2_white,open_game,open_game,e4 e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.1,8.0,True,0-1,checkmate,0.0,54,56,b1c3 b8c6 g1f3 g8f6 d2d4 e5d4 c3b5 f8b4 c2c3 d4c3 b2c3 f6e4 c3b4 c6b4 d1d4 b4c2 e1d1 c2d4 b5d4 e4f2 d1c2 f2h1 c1f4 d7d5 f1b5 c7c6 a1e1 e8f8 b5d3 c8f5 d3f5 h1f2 d4c6 b7c6 e1e5 d8d6 e5e3 d6f4 e3e2 f4f5 c2c1 f2d3 c1c2 d3e5 c2c1 f5f4 c1b1 a8b8 b1c2 f4c4 c2d1 b8b1 d1d2 c4d3,Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Bf5 Bxf5 Nf2 Nxc6 bxc6 Re5 Qd6 Re3 Qxf4 Re2 Qxf5+ Kc1 Nd3+ Kc2 Ne5+ Kc1 Qf4+ Kb1 Rb8+ Kc2 Qc4+ Kd1 Rb1+ Kd2 Qd3#,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Kf8 Bd3 Bf5 Bxf5 Nf2 Nxc6 bxc6 Re5 Qd6 Re3 Qxf4 Re2 Qxf5+ Kc1 Nd3+ Kc2 Ne5+ Kc1 Qf4+ Kb1 Rb8+ Kc2 Qc4+ Kd1 Rb1+ Kd2 Qd3#,5k1r/p4ppp/2p5/3pn3/8/3q1N2/P2KR1PP/1r6 w - - 14 29,-100000,4.676452599989716,white,27,7670,284.0740740740741,974,2108,0.27483702737940024,3.2000000000000015,1.9606503999966662,0.07261668148135801,2.074074074074074,3,0,4,4,23,10,6,11,13,1.9606503999966662,6.039349600003334,black,27,11243,416.4074074074074,1518,7211,0.6413768567108423,2.700000000000001,2.7027523999859113,0.10010194074021894,1.962962962962963,2,0,27,27,0,9,8,10,13,2.7027523999859113,5.297247600014089
20260805_010412,sa100ms_open_game_v2_black,open_game,open_game,e4 e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.1,8.0,True,0-1,checkmate,1.0,68,70,b1c3 b8c6 g1f3 g8f6 d2d4 e5d4 c3b5 f8b4 c2c3 d4c3 b2c3 f6e4 c3b4 c6b4 d1d4 b4c2 e1d1 c2d4 b5d4 e4f2 d1c2 f2h1 c1f4 d7d5 f1b5 c7c6 a1e1 c8e6 b5d3 h1g3 h2g3 e8g8 e1e5 f7f5 e5e6 d8a5 c2d1 a5a4 d1c1 a4a3 c1d2 a3a2 d2e3 a2g2 f3e5 g2g1 e3f3 g1d4 e5c6 d4d3 f3g2 b7c6 e6c6 d3e4 g2h2 a8e8 f4d6 f8f6 g3g4 f5g4 c6c5 f6d6 h2g3 e4f3 g3h4 d6h6 h4g5 e8e5,Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Be6 Bd3 Ng3 hxg3 O-O Re5 f5 Rxe6 Qa5 Kd1 Qa4+ Kc1 Qa3+ Kd2 Qxa2+ Ke3 Qxg2 Ne5 Qg1+ Kf3 Qxd4 Nxc6 Qxd3+ Kg2 bxc6 Rxc6 Qe4+ Kh2 Rae8 Bd6 Rf6 g4 fxg4 Rc5 Rxd6 Kg3 Qf3+ Kh4 Rh6+ Kg5 Re5#,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nb5 Bb4+ c3 dxc3 bxc3 Nxe4 cxb4 Nxb4 Qd4 Nc2+ Kd1 Nxd4 Nbxd4 Nxf2+ Kc2 Nxh1 Bf4 d5 Bb5+ c6 Re1+ Be6 Bd3 Ng3 hxg3 O-O Re5 f5 Rxe6 Qa5 Kd1 Qa4+ Kc1 Qa3+ Kd2 Qxa2+ Ke3 Qxg2 Ne5 Qg1+ Kf3 Qxd4 Nxc6 Qxd3+ Kg2 bxc6 Rxc6 Qe4+ Kh2 Rae8 Bd6 Rf6 g4 fxg4 Rc5 Rxd6 Kg3 Qf3+ Kh4 Rh6+ Kg5 Re5#,6k1/p5pp/7r/2Rpr1K1/6p1/5q2/8/8 w - - 6 36,-100000,6.58946350000042,black,34,12556,369.29411764705884,1482,7169,0.5709620898375278,4.100000000000002,3.1660027999751037,0.09311772941103247,1.9705882352941178,3,0,14,17,17,9,16,9,19,3.1660027999751037,4.833997200024896,white,34,14115,415.1470588235294,2133,6397,0.4532058094226001,3.4000000000000017,3.4058084999705898,0.10017083823442911,2.235294117647059,3,0,34,34,0,9,8,17,19,3.4058084999705898,4.59419150002941
20260805_010412,sa100ms_italian_game_v2_white,italian_game,open_game,e4 e5 Nf3 Nc6 Bc4 Bc5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0.1,8.0,True,1-0,checkmate,1.0,51,57,e1e2 g8f6 c4f7 e8f7 f3g5 f7g6 d2d3 c6d4 e2f1 h8e8 b1c3 d7d6 c1e3 f6e4 g5e4 d4c2 d1c2 c5e3 f2e3 e8f8 f1g1 c8e6 a1e1 f8f1 e1f1 d8h4 g2g4 h4g4 e4g3 g6h6 c2g2 a8e8 g2b7 g4g3 h2g3 h6g5 h1h7 g7g6 h7c7 a7a5 c3e4 g5h5 e4d6 e8d8 b7f3 h5h6 f3h1 e6h3 h1h3 h6g5 d6f7,Ke2 Nf6 Bxf7+ Kxf7 Ng5+ Kg6 d3 Nd4+ Kf1 Re8 Nc3 d6 Be3 Nxe4 Ngxe4 Nxc2 Qxc2 Bxe3 fxe3 Rf8+ Kg1 Be6 Re1 Rf1+ Rxf1 Qh4 g4 Qxg4+ Ng3 Kh6 Qg2 Re8 Qxb7 Qxg3+ hxg3+ Kg5 Rxh7 g6 Rxc7 a5 Ne4+ Kh5 Nxd6 Rd8 Qf3+ Kh6 Qh1+ Bh3 Qxh3+ Kg5 Nf7#,e4 e5 Nf3 Nc6 Bc4 Bc5 Ke2 Nf6 Bxf7+ Kxf7 Ng5+ Kg6 d3 Nd4+ Kf1 Re8 Nc3 d6 Be3 Nxe4 Ngxe4 Nxc2 Qxc2 Bxe3 fxe3 Rf8+ Kg1 Be6 Re1 Rf1+ Rxf1 Qh4 g4 Qxg4+ Ng3 Kh6 Qg2 Re8 Qxb7 Qxg3+ hxg3+ Kg5 Rxh7 g6 Rxc7 a5 Ne4+ Kh5 Nxd6 Rd8 Qf3+ Kh6 Qh1+ Bh3 Qxh3+ Kg5 Nf7#,3r4/2R2N2/6p1/p3p1k1/8/3PP1PQ/PP6/5RK1 b - - 2 29,100000,4.239650999996229,white,26,7020,270.0,1089,2071,0.295014245014245,2.800000000000001,1.7239184000209207,0.06630455384695849,2.0384615384615383,3,0,4,6,20,8,8,10,16,1.7239184000209207,6.276081599979079,black,25,10162,406.48,1418,4480,0.4408580987994489,2.500000000000001,2.5034935000003316,0.10013974000001326,2.12,3,0,25,25,0,8,7,10,12,2.5034935000003316,5.4965064999996684
20260805_010412,sa100ms_italian_game_v2_black,italian_game,open_game,e4 e5 Nf3 Nc6 Bc4 Bc5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0.1,8.0,True,0-1,checkmate,1.0,136,142,e1e2 g8f6 b1c3 d7d5 e4d5 c6b4 c4b5 e8e7 f3e5 d8d5 c3d5 b4d5 f2f3 d5f4 e2f1 c8f5 e5c6 b7c6 b5c6 a8d8 d1e1 e7f8 e1e7 f8e7 d2d4 d8d4 c1f4 d4f4 a1e1 e7d6 c6b7 f5c2 f1e2 h8e8 e2d2 e8e1 h1e1 c2f5 e1e6 f7e6 g2g4 f4d4 d2c3 d4d3 c3c2 f5g6 f3f4 f6g4 h2h4 d3d5 c2b3 d5d3 b3a4 d3d4 b2b4 d4b4 a4a5 b4b7 a5a6 g6e4 h4h5 c5d4 a2a3 b7b3 a3a4 d6d5 a6a5 c7c6 a5a6 g4f6 a6a5 f6h5 f4f5 e6f5 a5a6 h5f4 a6a5 g7g5 a5a6 h7h5 a6a5 h5h4 a5a6 g5g4 a6a5 f4e6 a5a6 e6f4 a6a5 c6c5 a5a6 c5c4 a4a5 b3e3 a6b7 f4e6 b7a6 d5e5 a6b5 e4d5 b5b4 e6c5 a5a6 c5a6 b4b5 a6c5 b5a5 e3e4 a5b5 c5d3 b5a6 e5d6 a6a5 d6e5 a5a6 e5d6 a6a5 g4g3 a5a6 g3g2 a6a5 g2g1q a5a6 g1g7 a6a5 g7e5 a5b5 e5e8 b5a5 e8e5 a5a6 h4h3 a6a5 e5e8 a5a6 e8a4,Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Qxd5 Nxd5+ Nbxd5 f3 Nf4+ Kf1 Bf5 Nc6+ bxc6 Bxc6 Rad8 Qe1+ Kf8 Qe7+ Kxe7 d4 Rxd4 Bxf4 Rxf4 Re1+ Kd6 Bb7 Bxc2 Ke2 Re8+ Kd2 Rxe1 Rxe1 Bf5 Re6+ fxe6 g4 Rd4+ Kc3 Rd3+ Kc2 Bg6 f4 Nxg4 h4 Rd5+ Kb3 Rd3+ Ka4 Rd4+ b4 Rxb4+ Ka5 Rxb7 Ka6 Be4 h5 Bd4 a3 Rb3 a4 Kd5 Ka5 c6 Ka6 Nf6 Ka5 Nxh5 f5 exf5 Ka6 Nf4 Ka5 g5 Ka6 h5 Ka5 h4 Ka6 g4 Ka5 Ne6 Ka6 Nf4 Ka5 c5 Ka6 c4 a5 Re3 Kb7 Ne6 Ka6 Ke5 Kb5 Bd5 Kb4 Nc5 a6 Nxa6+ Kb5 Nc5 Ka5 Re4 Kb5 Nd3 Ka6 Kd6 Ka5 Ke5 Ka6 Kd6 Ka5 g3 Ka6 g2 Ka5 g1=Q Ka6 Qg7 Ka5 Qe5 Kb5 Qe8+ Ka5 Qe5 Ka6 h3 Ka5 Qe8 Ka6 Qa4#,e4 e5 Nf3 Nc6 Bc4 Bc5 Ke2 Nf6 Nc3 d5 exd5 Nb4 Bb5+ Ke7 Nxe5 Qxd5 Nxd5+ Nbxd5 f3 Nf4+ Kf1 Bf5 Nc6+ bxc6 Bxc6 Rad8 Qe1+ Kf8 Qe7+ Kxe7 d4 Rxd4 Bxf4 Rxf4 Re1+ Kd6 Bb7 Bxc2 Ke2 Re8+ Kd2 Rxe1 Rxe1 Bf5 Re6+ fxe6 g4 Rd4+ Kc3 Rd3+ Kc2 Bg6 f4 Nxg4 h4 Rd5+ Kb3 Rd3+ Ka4 Rd4+ b4 Rxb4+ Ka5 Rxb7 Ka6 Be4 h5 Bd4 a3 Rb3 a4 Kd5 Ka5 c6 Ka6 Nf6 Ka5 Nxh5 f5 exf5 Ka6 Nf4 Ka5 g5 Ka6 h5 Ka5 h4 Ka6 g4 Ka5 Ne6 Ka6 Nf4 Ka5 c5 Ka6 c4 a5 Re3 Kb7 Ne6 Ka6 Ke5 Kb5 Bd5 Kb4 Nc5 a6 Nxa6+ Kb5 Nc5 Ka5 Re4 Kb5 Nd3 Ka6 Kd6 Ka5 Ke5 Ka6 Kd6 Ka5 g3 Ka6 g2 Ka5 g1=Q Ka6 Qg7 Ka5 Qe5 Kb5 Qe8+ Ka5 Qe5 Ka6 h3 Ka5 Qe8 Ka6 Qa4#,8/p7/K2k4/3b1p2/q1pbr3/3n3p/8/8 w - - 4 72,-100000,12.64644430000044,black,68,33113,486.95588235294116,2952,22995,0.6944402500528494,7.29999999999999,5.808903399898554,0.08542504999850815,2.0,3,0,26,47,21,28,28,12,38,5.808903399898554,2.191096600101446,white,68,37487,551.2794117647059,4484,22336,0.5958332221836904,6.799999999999992,6.808045700076036,0.10011831911876523,2.6323529411764706,3,0,68,68,0,35,23,10,27,6.808045700076036,1.1919542999239638
20260805_010412,sa100ms_ruy_lopez_v2_white,ruy_lopez,open_game,e4 e5 Nf3 Nc6 Bb5 a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,0.1,8.0,True,1/2-1/2,threefold_repetition,0.5,59,65,b5c6 d7c6 f3e5 d8d4 e5f3 d4e4 e1f1 g8f6 f3g5 e4e5 g5f3 e5e4 f3g5 e4c4 f1e1 f8e7 d1f3 f6d7 f3e3 c4c2 g5f7 c2c1 e1e2 c1h1 f7h8 h1g2 e2d1 g2g4 d1c1 g4g1 c1c2 g1h2 b1c3 h2d6 c2b3 d6b4 b3c2 d7e5 e3e5 c8f5 e5f5 b4d4 f5f7 e8d8 f7g8 d8d7 g8a8 d4f2 a8b7 f2f5 c2c1 f5f1 c3d1 f1c4 d1c3 c4f1 c3d1 f1c4 d1c3,Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qc4+ Ke1 Be7 Qf3 Nd7 Qe3 Qxc2 Nxf7 Qxc1+ Ke2 Qxh1 Nxh8 Qxg2 Kd1 Qg4+ Kc1 Qg1+ Kc2 Qxh2 Nc3 Qd6 Kb3 Qb4+ Kc2 Ne5 Qxe5 Bf5+ Qxf5 Qd4 Qf7+ Kd8 Qg8+ Kd7 Qxa8 Qxf2 Qxb7 Qf5+ Kc1 Qf1+ Nd1 Qc4+ Nc3 Qf1+ Nd1 Qc4+ Nc3,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Kf1 Nf6 Ng5 Qe5 Nf3 Qe4 Ng5 Qc4+ Ke1 Be7 Qf3 Nd7 Qe3 Qxc2 Nxf7 Qxc1+ Ke2 Qxh1 Nxh8 Qxg2 Kd1 Qg4+ Kc1 Qg1+ Kc2 Qxh2 Nc3 Qd6 Kb3 Qb4+ Kc2 Ne5 Qxe5 Bf5+ Qxf5 Qd4 Qf7+ Kd8 Qg8+ Kd7 Qxa8 Qxf2 Qxb7 Qf5+ Kc1 Qf1+ Nd1 Qc4+ Nc3 Qf1+ Nd1 Qc4+ Nc3,7N/1Qpkb1pp/p1p5/8/2q5/2N5/PP1P4/R1K5 b - - 10 33,0,4.609320200004731,white,30,6793,226.43333333333334,966,1776,0.26144560577064624,3.2000000000000015,1.6901147999742534,0.05633715999914178,2.066666666666667,3,0,4,4,26,7,13,10,20,1.6901147999742534,6.309885200025747,black,29,11892,410.0689655172414,1568,6339,0.5330474268415741,2.9000000000000012,2.9046699999598786,0.10016103448137513,2.1379310344827585,3,0,29,29,0,4,11,14,24,2.9046699999598786,5.095330000040121
20260805_010412,sa100ms_ruy_lopez_v2_black,ruy_lopez,open_game,e4 e5 Nf3 Nc6 Bb5 a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,0.1,8.0,True,0-1,checkmate,1.0,130,136,b5c6 d7c6 f3e5 d8d4 e5f3 d4e4 d1e2 e4e2 e1e2 g8f6 b1c3 c8f5 d2d4 f5c2 c1f4 f8b4 f4c7 c2f5 c7e5 b4c3 b2c3 f6d5 c3c4 d5c3 e2e1 e8c8 e5g7 h8e8 e1f1 f5d3 f1g1 d3c4 g7f6 d8d5 a1c1 c3e2 g1f1 e2c1 f1g1 c1a2 h2h4 a2c3 g1h2 e8e4 h1c1 c8c7 c1c3 c4b5 g2g4 e4g4 c3e3 c7b6 h4h5 d5h5 f6h4 b5c4 h2h3 f7f5 e3e5 c4f1 h3h2 g4g2 h2h1 g2f2 e5f5 h5f5 h4f2 f5f3 h1g1 f1c4 d4d5 c6c5 d5d6 b6c6 g1g2 c4d5 g2g1 c5c4 f2d4 c6d6 g1h2 d6e6 h2g1 f3f4 d4c3 b7b5 g1h2 h7h5 h2g3 f4g4 g3h2 e6f5 h2h3 g4e4 h3h2 e4e2 h2g1 e2e3 c3d4 e3e4 d4c5 e4e1 g1h2 e1e2 h2g1 e2e1 g1f2 e1d1 f2e3 d1d3 e3f2 d3d2 f2e3 d2d3 e3f2 d3f3 f2g1 f3g3 g1h2 g3g2 h2h3 g2e2 c5d4 e2e4 d4c3 e4e3 h3h4 e3c3 h4h5 c3h3,Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Qe2 Qxe2+ Kxe2 Nf6 Nc3 Bf5 d4 Bxc2 Bf4 Bb4 Bxc7 Bf5 Be5 Bxc3 bxc3 Nd5 c4 Nc3+ Ke1 O-O-O Bxg7 Rhe8+ Kf1 Bd3+ Kg1 Bxc4 Bf6 Rd5 Rc1 Ne2+ Kf1 Nxc1+ Kg1 Nxa2 h4 Nc3 Kh2 Re4 Rc1 Kc7 Rxc3 Bb5 g4 Rxg4 Re3 Kb6 h5 Rxh5+ Bh4 Bc4 Kh3 f5 Re5 Bf1+ Kh2 Rg2+ Kh1 Rxf2 Rxf5 Rxf5 Bxf2 Rxf3 Kg1 Bc4 d5+ c5 d6 Kc6 Kg2 Bd5 Kg1 c4 Bd4 Kxd6 Kh2 Ke6 Kg1 Rf4 Bc3 b5 Kh2 h5 Kg3 Rg4+ Kh2 Kf5 Kh3 Re4 Kh2 Re2+ Kg1 Re3 Bd4 Re4 Bc5 Re1+ Kh2 Re2+ Kg1 Re1+ Kf2 Rd1 Ke3 Rd3+ Kf2 Rd2+ Ke3 Rd3+ Kf2 Rf3+ Kg1 Rg3+ Kh2 Rg2+ Kh3 Re2 Bd4 Re4 Bc3 Re3+ Kh4 Rxc3 Kxh5 Rh3#,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qxe4+ Qe2 Qxe2+ Kxe2 Nf6 Nc3 Bf5 d4 Bxc2 Bf4 Bb4 Bxc7 Bf5 Be5 Bxc3 bxc3 Nd5 c4 Nc3+ Ke1 O-O-O Bxg7 Rhe8+ Kf1 Bd3+ Kg1 Bxc4 Bf6 Rd5 Rc1 Ne2+ Kf1 Nxc1+ Kg1 Nxa2 h4 Nc3 Kh2 Re4 Rc1 Kc7 Rxc3 Bb5 g4 Rxg4 Re3 Kb6 h5 Rxh5+ Bh4 Bc4 Kh3 f5 Re5 Bf1+ Kh2 Rg2+ Kh1 Rxf2 Rxf5 Rxf5 Bxf2 Rxf3 Kg1 Bc4 d5+ c5 d6 Kc6 Kg2 Bd5 Kg1 c4 Bd4 Kxd6 Kh2 Ke6 Kg1 Rf4 Bc3 b5 Kh2 h5 Kg3 Rg4+ Kh2 Kf5 Kh3 Re4 Kh2 Re2+ Kg1 Re3 Bd4 Re4 Bc5 Re1+ Kh2 Re2+ Kg1 Re1+ Kf2 Rd1 Ke3 Rd3+ Kf2 Rd2+ Ke3 Rd3+ Kf2 Rf3+ Kg1 Rg3+ Kh2 Rg2+ Kh3 Re2 Bd4 Re4 Bc3 Re3+ Kh4 Rxc3 Kxh5 Rh3#,8/8/p7/1p1b1k1K/2p5/7r/8/8 w - - 1 69,-100000,12.722000099995057,black,65,29609,455.5230769230769,3055,14618,0.4937012394879935,8.114936900032328,6.182374899959541,0.09511345999937755,2.123076923076923,3,0,21,25,40,16,27,22,46,6.182374899959541,1.817625100040459,white,65,30796,473.7846153846154,4312,15644,0.5079880503961554,6.499999999999993,6.508283300019684,0.10012743538491822,2.4153846153846152,4,0,65,65,0,20,32,13,40,6.508283300019684,1.4917166999803158
