experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,1,1,white,dynamic,white,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g1f3,Nf3,0,1.0,1.0,0.03,0.0004693999944720417,0.029806799997459166,0.03027980000479147,0.0002798000047914695,0.9697201999952085,2,3,True,113,18,20|86,0.0,quiet,0.6,False,20,0,0,0,0.0
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,2,2,black,fixed,white,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g8f6,Nf6,61,1.0,1.0,0.05,0.0,0.05004149999876972,0.050043600000208244,4.360000020824095e-05,0.9499563999997918,2,3,True,173,18,20|118,0.061,quiet,1.0,False,20,0,0,61,0.0007329999934881926
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,3,3,white,dynamic,white,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,b1c3,Nc3,61,1.0,0.9697201999952085,0.03,0.0007074000022839755,0.029311499994946644,0.030022499995538965,2.2499995538965978e-05,0.9396976999996696,1,2,True,100,4,22,0.061,quiet,0.6,False,22,0,0,61,0.0
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,4,4,black,fixed,white,rnbqkb1r/pppppppp/5n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 3 2,b8c6,Nc6,52,1.0,0.9499563999997918,0.05,0.0,0.0500259999971604,0.05002769999555312,2.7699995553118195e-05,0.8999287000042386,2,3,True,176,25,22|98,0.061,quiet,1.0,False,22,0,0,61,0.0007364999910350889
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,5,5,white,dynamic,white,r1bqkb1r/pppppppp/2n2n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 4 3,d2d4,d4,52,1.0,0.9396976999996696,0.03,0.0010423000057926401,0.02896369999507442,0.03000909999536816,9.099995368161418e-06,0.9096886000043014,1,2,True,91,7,24,0.061,quiet,0.6,False,24,0,0,61,0.0
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,6,6,black,fixed,white,r1bqkb1r/pppppppp/2n2n2/8/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 0 3,c6d4,Nxd4,-110,1.0,0.8999287000042386,0.05,0.0,0.050137400001403876,0.0501384999952279,0.00013849999522790035,0.8497902000090107,1,2,True,168,11,24,0.13533333333333333,quiet,1.0,False,24,1,0,52,0.0007999999943422154
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,7,7,white,dynamic,white,r1bqkb1r/pppppppp/5n2/8/3n4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 0 4,d1d4,Qxd4,284,1.0,0.9096886000043014,0.05,0.0008776000031502917,0.04933840000012424,0.05021830000623595,0.00021830000623594692,0.8594702999980655,2,3,True,166,30,32|104,0.32866666666666666,normal,1.0,False,32,2,0,162,0.0
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,8,8,black,fixed,white,r1bqkb1r/pppppppp/5n2/8/3Q4/2N2N2/PPP1PPPP/R1B1KB1R b KQkq - 0 4,d7d5,d5,284,1.0,0.8497902000090107,0.05,0.0,0.05005429999437183,0.050055799991241656,5.579999124165347e-05,0.7997344000177691,1,2,True,164,1,21,0.2,normal,1.0,False,21,0,0,448,0.0007114000036381185
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,9,9,white,dynamic,white,r1bqkb1r/ppp1pppp/5n2/3p4/3Q4/2N2N2/PPP1PPPP/R1B1KB1R w KQkq - 0 5,d4f6,Qxf6,603,1.0,0.8594702999980655,0.09000000000000001,0.0010104999964823946,0.08910389999800827,0.09011710000049789,0.0001171000004978745,0.7693531999975676,1,2,True,230,28,47,0.40399999999999997,volatile,1.8,False,47,4,1,54,0.0
20260804_234859,t50ms_starting_position_dynamic_white,starting_position,0.05,10,10,black,fixed,white,r1bqkb1r/ppp1pppp/5Q2/3p4/8/2N2N2/PPP1PPPP/R1B1KB1R b KQkq - 0 5,g7f6,gxf6,-206,1.0,0.7997344000177691,0.05,0.0,0.050209400011226535,0.05021060000581201,0.00021060000581200888,0.7495238000119571,2,3,True,162,26,25|80,0.3666666666666667,volatile,1.0,False,25,2,0,319,0.0009161000052699819
