experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,1,1,white,dynamic,white,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g1f3,Nf3,61,4.0,4.0,0.03,0.0005717000021832064,0.03088279999792576,0.03145789999689441,0.0014578999968944129,3.9685421000031056,1,2,True,93,13,20,0.0,quiet,0.6,False,20,0,0,0,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,2,2,black,fixed,white,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g8f6,Nf6,61,4.0,4.0,0.05,0.0,0.050021899995044805,0.05002439999952912,2.439999952912053e-05,3.949975600000471,2,3,True,183,19,20|118,0.061,quiet,1.0,False,20,0,0,61,0.0009163999930024147
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,3,3,white,dynamic,white,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,b1c3,Nc3,61,4.0,3.9685421000031056,0.03,0.0009354999929200858,0.029250100007629953,0.030190200006472878,0.00019020000647287927,3.9383518999966327,1,2,True,97,4,22,0.061,quiet,0.6,False,22,0,0,61,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,4,4,black,fixed,white,rnbqkb1r/pppppppp/5n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 3 2,b8c6,Nc6,52,4.0,3.949975600000471,0.05,0.0,0.050010700011625886,0.05001250001078006,1.2500010780056026e-05,3.899963099989691,2,3,True,178,26,22|98,0.061,quiet,1.0,False,22,0,0,61,0.0007125999982235953
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,5,5,white,dynamic,white,r1bqkb1r/pppppppp/2n2n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 4 3,d2d4,d4,52,4.0,3.9383518999966327,0.03,0.0009040000004461035,0.029214399997727014,0.030121200004941784,0.00012120000494178496,3.908230699991691,1,2,True,103,9,24,0.061,quiet,0.6,False,24,0,0,61,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,6,6,black,fixed,white,r1bqkb1r/pppppppp/2n2n2/8/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 0 3,c6d4,Nxd4,-110,4.0,3.899963099989691,0.05,0.0,0.050263199998880737,0.050264199991943315,0.0002641999919433119,3.8496988999977475,1,2,True,156,9,24,0.13533333333333333,quiet,1.0,False,24,1,0,52,0.0009046999912243336
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,7,7,white,dynamic,white,r1bqkb1r/pppppppp/5n2/8/3n4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 0 4,d1d4,Qxd4,284,4.0,3.908230699991691,0.05,0.0011537000100361183,0.04903070000000298,0.05018720000225585,0.00018720000225584676,3.858043499989435,2,3,True,159,30,32|104,0.32866666666666666,normal,1.0,False,32,2,0,162,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,8,8,black,fixed,white,r1bqkb1r/pppppppp/5n2/8/3Q4/2N2N2/PPP1PPPP/R1B1KB1R b KQkq - 0 4,d7d5,d5,284,4.0,3.8496988999977475,0.05,0.0,0.05011260000173934,0.050113899997086264,0.00011389999708626142,3.7995850000006612,1,2,True,165,1,21,0.2,normal,1.0,False,21,0,0,448,0.0007101999945007265
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,9,9,white,dynamic,white,r1bqkb1r/ppp1pppp/5n2/3p4/3Q4/2N2N2/PPP1PPPP/R1B1KB1R w KQkq - 0 5,d4f6,Qxf6,603,4.0,3.858043499989435,0.09000000000000001,0.0010888999968301505,0.0889203999977326,0.09001220000209287,1.2200002092857543e-05,3.768031299987342,1,2,True,230,28,47,0.40399999999999997,volatile,1.8,False,47,4,1,54,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,10,10,black,fixed,white,r1bqkb1r/ppp1pppp/5Q2/3p4/8/2N2N2/PPP1PPPP/R1B1KB1R b KQkq - 0 5,g7f6,gxf6,-206,4.0,3.7995850000006612,0.05,0.0,0.0503205999993952,0.050321799993980676,0.00032179999398067316,3.7492632000066806,2,3,True,153,26,25|80,0.3666666666666667,volatile,1.0,False,25,2,0,319,0.001072700004442595
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,11,11,white,dynamic,white,r1bqkb1r/ppp1pp1p/5p2/3p4/8/2N2N2/PPP1PPPP/R1B1KB1R w KQkq - 0 6,c3d5,Nxd5,-206,4.0,3.768031299987342,0.05,0.0008864000119501725,0.049329300003591925,0.0502180000039516,0.0002180000039515989,3.7178132999833906,1,2,True,156,14,31,0.2833333333333333,normal,1.0,False,31,1,0,971,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,12,12,black,fixed,white,r1bqkb1r/ppp1pp1p/5p2/3N4/8/5N2/PPP1PPPP/R1B1KB1R b KQkq - 0 6,d8d5,Qxd5,-615,4.0,3.7492632000066806,0.05,0.0,0.0500227000011364,0.050024199998006225,2.4199998006221857e-05,3.6992390000086743,2,3,True,152,24,24|72,0.24533333333333335,normal,1.0,False,24,1,0,162,0.000752799998736009
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,13,13,white,dynamic,white,r1b1kb1r/ppp1pp1p/5p2/3q4/8/5N2/PPP1PPPP/R1B1KB1R w KQkq - 0 7,e2e4,e4,-615,4.0,3.7178132999833906,0.05,0.0008282999915536493,0.04918329999782145,0.05001399999309797,1.3999993097965624e-05,3.6677992999902926,1,2,True,151,8,25,0.2,normal,1.0,False,25,0,0,456,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,14,14,black,fixed,white,r1b1kb1r/ppp1pp1p/5p2/3q4/4P3/5N2/PPP2PPP/R1B1KB1R b KQkq - 0 7,d5e4,Qxe4+,-722,4.0,3.6992390000086743,0.05,0.0,0.05013189998862799,0.050133199998526834,0.00013319999852683118,3.6491058000101475,2,3,True,186,44,42|87,0.4136666666666667,volatile,1.0,False,42,2,4,47,0.000934299998334609
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,15,15,white,dynamic,white,r1b1kb1r/ppp1pp1p/5p2/8/4q3/5N2/PPP2PPP/R1B1KB1R w KQkq - 0 8,e1d2,Kd2,-1091,4.0,3.6677992999902926,0.09000000000000001,0.0006004000024404377,0.0894109000073513,0.09001340001123026,1.3400011230249587e-05,3.5777858999790624,2,3,True,312,81,4|48,0.5429999999999999,volatile,1.8,True,4,0,0,193,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,16,16,black,fixed,white,r1b1kb1r/ppp1pp1p/5p2/8/4q3/5N2/PPPK1PPP/R1B2B1R b kq - 1 8,f8h6,Bh6+,-772,4.0,3.6491058000101475,0.05,0.0,0.05006460000004154,0.05006590000994038,6.590000994037559e-05,3.599039900000207,2,3,True,177,41,41|92,0.4086666666666667,volatile,1.0,False,41,2,10,42,0.0008765000093262643
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,17,17,white,dynamic,white,r1b1k2r/ppp1pp1p/5p1b/8/4q3/5N2/PPPK1PPP/R1B2B1R w kq - 2 9,d2c3,Kc3,-746,4.0,3.5777858999790624,0.09000000000000001,0.0006275999912759289,0.08965920000628103,0.09028889999899548,0.0002888999989954649,3.487496999980067,3,4,True,293,54,3|52|149,0.414,volatile,1.8,True,3,0,0,64,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,18,18,black,fixed,white,r1b1k2r/ppp1pp1p/5p1b/8/4q3/2K2N2/PPP2PPP/R1B2B1R b kq - 3 9,e4f3,Qxf3+,-1125,4.0,3.599039900000207,0.05,0.0,0.0500194000051124,0.05002070000045933,2.0700000459325518e-05,3.549019199999748,1,2,True,159,34,47,0.508,volatile,1.0,False,47,3,11,58,0.0010462000063853338
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,19,19,white,dynamic,white,r1b1k2r/ppp1pp1p/5p1b/8/8/2K2q2/PPP2PPP/R1B2B1R w kq - 0 10,g2f3,gxf3,-86,4.0,3.487496999980067,0.09000000000000001,0.0007587000000057742,0.0892801000009058,0.09004120000463445,4.120000463443685e-05,3.3974557999754325,3,4,True,301,64,6|39|116,0.6333333333333333,volatile,1.8,True,6,1,0,353,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,20,20,black,fixed,white,r1b1k2r/ppp1pp1p/5p1b/8/8/2K2P2/PPP2P1P/R1B2B1R b kq - 0 10,h6c1,Bxc1,-86,4.0,3.549019199999748,0.05,0.0,0.05004819999157917,0.05004960000223946,4.960000223945549e-05,3.4989695999975083,2,3,True,181,34,28|82,0.38333333333333336,volatile,1.0,False,28,1,1,1013,0.0007240999984787777
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,21,21,white,dynamic,white,r1b1k2r/ppp1pp1p/5p2/8/8/2K2P2/PPP2P1P/R1b2B1R w kq - 0 11,a1c1,Rxc1,-132,4.0,3.3974557999754325,0.09000000000000001,0.000698900010320358,0.0895021999895107,0.09020320000126958,0.0002032000012695684,3.307252599974163,2,3,True,299,29,22|69,0.38333333333333336,volatile,1.8,False,22,1,1,330,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,22,22,black,fixed,white,r1b1k2r/ppp1pp1p/5p2/8/8/2K2P2/PPP2P1P/2R2B1R b kq - 0 11,c8d7,Bd7,-70,4.0,3.4989695999975083,0.05,0.0,0.05014390000724234,0.050145000001066364,0.00014500000106636157,3.448824599996442,2,3,True,175,21,23|142,0.2,normal,1.0,False,23,0,0,356,0.0007660000119358301
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,23,23,white,dynamic,white,r3k2r/pppbpp1p/5p2/8/8/2K2P2/PPP2P1P/2R2B1R w kq - 1 12,f1b5,Bb5,-70,4.0,3.307252599974163,0.03,0.0007213000062620267,0.0293216999998549,0.030045100007555448,4.510000755544863e-05,3.2772074999666074,1,2,True,95,3,25,0.028000000000000004,quiet,0.6,False,25,0,0,28,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,24,24,black,fixed,white,r3k2r/pppbpp1p/5p2/1B6/8/2K2P2/PPP2P1P/2R4R b kq - 2 12,d7b5,Bxb5,-408,4.0,3.448824599996442,0.05,0.0,0.050049900004523806,0.05005109999910928,5.1099999109280314e-05,3.3987734999973327,2,3,True,169,24,21|62,0.12733333333333333,quiet,1.0,False,21,1,0,44,0.001098299995646812
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,25,25,white,dynamic,white,r3k2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/2R4R w kq - 0 13,h1d1,Rhd1,-408,4.0,3.2772074999666074,0.05,0.0007401000038953498,0.04927369998767972,0.05001599999377504,1.5999993775037136e-05,3.2271914999728324,1,2,True,166,12,21,0.2,normal,1.0,False,21,0,0,372,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,26,26,black,fixed,white,r3k2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/2RR4 b kq - 1 13,a8d8,Rd8,-448,4.0,3.3987734999973327,0.05,0.0,0.050118200000724755,0.05011939999531023,0.00011939999531022927,3.3486541000020225,1,2,True,170,18,25,0.034,quiet,1.0,False,25,0,0,34,0.0008341999928234145
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,27,27,white,dynamic,white,3rk2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/2RR4 w k - 2 14,d1d8,Rxd8+,-442,4.0,3.2271914999728324,0.05,0.0007753999962005764,0.049394600006053224,0.05017250000673812,0.00017250000673811605,3.1770189999660943,2,3,True,165,24,22|44,0.22333333333333336,normal,1.0,False,22,1,1,40,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,28,28,black,fixed,white,3Rk2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/2R5 b k - 0 14,e8d8,Kxd8,-428,4.0,3.3486541000020225,0.05,0.0,0.05009340000106022,0.050094699996407144,9.4699996407141e-05,3.2985594000056153,3,4,True,200,29,1|19|40,0.6333333333333333,volatile,1.0,True,1,1,0,590,0.0006883999885758385
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,29,29,white,dynamic,white,3k3r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/2R5 w - - 0 15,c1d1,Rd1+,-428,4.0,3.1770189999660943,0.05,0.000941399994189851,0.04927839999436401,0.050222499994561076,0.0002224999945610734,3.126796499971533,2,3,True,184,29,18|39,0.30000000000000004,normal,1.0,False,18,0,1,584,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,30,30,black,fixed,white,3k3r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/3R4 b - - 1 15,d8e8,Ke8,-372,4.0,3.2985594000056153,0.05,0.0,0.050154700002167374,0.050155900011304766,0.00015590001130476316,3.2484034999943106,2,3,True,190,24,4|32,0.42,volatile,1.0,True,4,0,0,70,0.0005206000059843063
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,31,31,white,dynamic,white,4k2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/3R4 w - - 2 16,d1d8,Rd8+,-372,4.0,3.126796499971533,0.03,0.0006222999945748597,0.029418700010864995,0.030043100006878376,4.310000687837712e-05,3.096753399964655,1,2,True,113,5,25,0.134,quiet,0.6,False,25,0,1,34,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,32,32,black,fixed,white,3Rk2r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/8 b - - 3 16,e8d8,Kxd8,-978,4.0,3.2484034999943106,0.05,0.0,0.05009340000106022,0.050094499994884245,9.449999488424232e-05,3.1983089999994263,3,4,True,252,34,1|12|179,0.46733333333333327,volatile,1.0,True,1,1,0,34,0.0005238000012468547
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,33,33,white,dynamic,white,3k3r/ppp1pp1p/5p2/1b6/8/2K2P2/PPP2P1P/8 w - - 0 17,c3d4,Kd4,-978,4.0,3.096753399964655,0.05,0.0004794999986188486,0.04961940000066534,0.050101100001484156,0.00010110000148415288,3.0466522999631707,2,3,True,222,23,11|178,0.2,normal,1.0,False,11,0,0,584,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,34,34,black,fixed,white,3k3r/ppp1pp1p/5p2/1b6/3K4/5P2/PPP2P1P/8 b - - 1 17,e7e5,e5+,-960,4.0,3.1983089999994263,0.05,0.0,0.050136700010625646,0.05013840000901837,0.00013840000901836624,3.148170599990408,2,3,True,212,29,25|55,0.231,normal,1.0,False,25,0,2,31,0.0007183999987319112
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,35,35,white,dynamic,white,3k3r/ppp2p1p/5p2/1b2p3/3K4/5P2/PPP2P1P/8 w - - 0 18,d4e3,Ke3,-980,4.0,3.0466522999631707,0.09000000000000001,0.0005079999973531812,0.08962880000763107,0.09013900000718422,0.0001390000071842118,2.9565132999559864,3,4,True,388,69,5|57|274,0.40299999999999997,volatile,1.8,True,5,0,0,53,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,36,36,black,fixed,white,3k3r/ppp2p1p/5p2/1b2p3/8/4KP2/PPP2P1P/8 b - - 1 18,b5c4,Bc4,-980,4.0,3.148170599990408,0.05,0.0,0.05001399999309797,0.05001560000528116,1.5600005281155016e-05,3.098154999985127,2,3,True,213,32,25|91,0.006,quiet,1.0,False,25,0,0,6,0.0006444000027840957
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,37,37,white,dynamic,white,3k3r/ppp2p1p/5p2/4p3/2b5/4KP2/PPP2P1P/8 w - - 2 19,a2a4,a4,-1015,4.0,2.9565132999559864,0.03,0.0005705000075977296,0.029625800001667812,0.030198400010704063,0.000198400010704064,2.9263148999452824,2,3,True,147,18,10|94,0.018,quiet,0.6,False,10,0,0,18,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,38,38,black,fixed,white,3k3r/ppp2p1p/5p2/4p3/P1b5/4KP2/1PP2P1P/8 b - - 0 19,h8e8,Re8,-993,4.0,3.098154999985127,0.05,0.0,0.050072300000465475,0.05007369999657385,7.369999657384774e-05,3.048081299988553,2,3,True,237,33,26|81,0.006,quiet,1.0,False,26,0,0,6,0.0007650000043213367
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,39,39,white,dynamic,white,3kr3/ppp2p1p/5p2/4p3/P1b5/4KP2/1PP2P1P/8 w - - 1 20,e3e4,Ke4,-1016,4.0,2.9263148999452824,0.03,0.0006399999983841553,0.029373199999099597,0.03001560000120662,1.5600001206622638e-05,2.8962992999440758,2,3,True,109,10,9|64,0.019000000000000003,quiet,0.6,False,9,0,0,19,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,40,40,black,fixed,white,3kr3/ppp2p1p/5p2/4p3/P1b1K3/5P2/1PP2P1P/8 b - - 2 20,c7c5,c5,-997,4.0,3.048081299988553,0.05,0.0,0.05017790000420064,0.050179199999547563,0.00017919999954756072,2.9979020999890054,2,3,True,214,23,26|125,0.222,normal,1.0,False,26,0,3,22,0.0007151000027079135
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,41,41,white,dynamic,white,3kr3/pp3p1p/5p2/2p1p3/P1b1K3/5P2/1PP2P1P/8 w - - 0 21,c2c3,c3,-1020,4.0,2.8962992999440758,0.03,0.0006298000080278143,0.029397499994956888,0.030029400004423223,2.9400004423224546e-05,2.8662698999396525,2,3,True,138,7,9|117,0.016,quiet,0.6,False,9,0,0,16,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,42,42,black,fixed,white,3kr3/pp3p1p/5p2/2p1p3/P1b1K3/2P2P2/1P3P1P/8 b - - 0 21,e8e6,Re6,-1004,4.0,2.9979020999890054,0.05,0.0,0.05002359999343753,0.05002500000409782,2.5000004097816553e-05,2.9478770999849075,2,3,True,214,24,25|108,0.21200000000000002,normal,1.0,False,25,0,3,12,0.0007439999899361283
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,43,43,white,dynamic,white,3k4/pp3p1p/4rp2/2p1p3/P1b1K3/2P2P2/1P3P1P/8 w - - 1 22,f3f4,f4,-1004,4.0,2.8662698999396525,0.03,0.0007249000045703724,0.02942379999149125,0.030151700004353188,0.0001517000043531891,2.8361181999352993,1,2,True,126,3,8,0.015,quiet,0.6,False,8,0,0,15,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,44,44,black,fixed,white,3k4/pp3p1p/4rp2/2p1p3/P1b1KP2/2P5/1P3P1P/8 b - - 0 22,e5f4,exf4+,-1020,4.0,2.9478770999849075,0.05,0.0,0.050226300008944236,0.05022800000733696,0.00022800000733695647,2.8976490999775706,2,3,True,237,32,27|56,0.29133333333333333,normal,1.0,False,27,1,4,8,0.0008068000024650246
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,45,45,white,dynamic,white,3k4/pp3p1p/4rp2/2p5/P1b1Kp2/2P5/1P3P1P/8 w - - 0 23,e4f4,Kxf4,-1033,4.0,2.8361181999352993,0.09000000000000001,0.0005763000081060454,0.08947739998984616,0.09005600000091363,5.60000009136169e-05,2.7460621999343857,3,4,True,381,40,3|36|133,0.5563333333333333,volatile,1.8,True,3,1,0,123,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,46,46,black,fixed,white,3k4/pp3p1p/4rp2/2p5/P1b2K2/2P5/1P3P1P/8 b - - 0 23,e6e5,Re5,-1033,4.0,2.8976490999775706,0.05,0.0,0.05001430000993423,0.05001550000451971,1.550000451970568e-05,2.847633599973051,2,3,True,211,30,31|118,0.20700000000000002,normal,1.0,False,31,0,1,107,0.0007024999940767884
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,47,47,white,dynamic,white,3k4/pp3p1p/5p2/2p1r3/P1b2K2/2P5/1P3P1P/8 w - - 1 24,f2f3,f3,-1033,4.0,2.7460621999343857,0.03,0.0006315000064205378,0.029451499998685904,0.030085200007306412,8.520000730641297e-05,2.7159769999270793,1,2,True,130,1,9,0.023000000000000003,quiet,0.6,False,9,0,0,23,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,48,48,black,fixed,white,3k4/pp3p1p/5p2/2p1r3/P1b2K2/2P2P2/1P5P/8 b - - 0 24,c4d5,Bd5,-1036,4.0,2.847633599973051,0.05,0.0,0.050011500003165565,0.05001289999927394,1.2899999273938145e-05,2.797620699973777,2,3,True,242,32,32|115,0.21000000000000002,normal,1.0,False,32,0,2,10,0.0007132000027922913
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,49,49,white,dynamic,white,3k4/pp3p1p/5p2/2pbr3/P4K2/2P2P2/1P5P/8 w - - 1 25,c3c4,c4,-1036,4.0,2.7159769999270793,0.03,0.0005705999938072637,0.029470900000887923,0.030043599996133707,4.3599996133708574e-05,2.6859333999309456,1,2,True,136,3,8,0.013000000000000001,quiet,0.6,False,8,0,0,13,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,50,50,black,fixed,white,3k4/pp3p1p/5p2/2pbr3/P1P2K2/5P2/1P5P/8 b - - 0 25,d5c4,Bxc4,-1145,4.0,2.797620699973777,0.05,0.0,0.05009430000791326,0.050095900005544536,9.590000554453304e-05,2.7475247999682324,2,3,True,243,30,27|63,0.3766666666666667,volatile,1.0,False,27,2,2,10,0.0007321000011870638
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,51,51,white,dynamic,white,3k4/pp3p1p/5p2/2p1r3/P1b2K2/5P2/1P5P/8 w - - 0 26,b2b3,b3,-1145,4.0,2.6859333999309456,0.03,0.0006774999928893521,0.02942069999699015,0.03010079999512527,0.00010079999512527249,2.6558325999358203,1,2,True,142,2,7,0.11499999999999999,quiet,0.6,False,7,0,0,115,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,52,52,black,fixed,white,3k4/pp3p1p/5p2/2p1r3/P1b2K2/1P3P2/7P/8 b - - 0 26,c4b3,Bxb3,-1234,4.0,2.7475247999682324,0.05,0.0,0.050153800009866245,0.05015500000445172,0.00015500000445171913,2.6973697999637807,2,3,True,260,36,31|70,0.28933333333333333,normal,1.0,False,31,1,2,6,0.0007617000082973391
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,53,53,white,dynamic,white,3k4/pp3p1p/5p2/2p1r3/P4K2/1b3P2/7P/8 w - - 0 27,a4a5,a5,-1268,4.0,2.6558325999358203,0.03,0.000574399993638508,0.02943730000697542,0.030014000003575347,1.4000003575348474e-05,2.625818599932245,2,3,True,133,5,5|103,0.095,quiet,0.6,False,5,0,0,95,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,54,54,black,fixed,white,3k4/pp3p1p/5p2/P1p1r3/5K2/1b3P2/7P/8 b - - 0 27,b3d5,Bd5,-1262,4.0,2.6973697999637807,0.05,0.0,0.050036000000545755,0.05003769999893848,3.7699998938475754e-05,2.647332099964842,2,3,True,241,30,30|91,0.202,normal,1.0,False,30,0,2,2,0.000686699990183115
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,55,55,white,dynamic,white,3k4/pp3p1p/5p2/P1pbr3/5K2/5P2/7P/8 w - - 1 28,h2h4,h4,-1368,4.0,2.625818599932245,0.03,0.0005531999922823161,0.029455399999278598,0.030010699992999434,1.0699992999435581e-05,2.5958078999392455,2,3,True,156,0,5|150,0.03,quiet,0.6,False,5,0,0,30,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,56,56,black,fixed,white,3k4/pp3p1p/5p2/P1pbr3/5K1P/5P2/8/8 b - - 0 28,h7h5,h5,-1272,4.0,2.647332099964842,0.05,0.0,0.05017259999294765,0.050173900002846494,0.00017390000284649154,2.5971581999619957,2,3,True,242,31,29|85,0.28933333333333333,normal,1.0,False,29,1,2,6,0.0007882999925641343
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,57,57,white,dynamic,white,3k4/pp3p2/5p2/P1pbr2p/5K1P/5P2/8/8 w - - 0 29,a5a6,a6,-1374,4.0,2.5958078999392455,0.03,0.0005702000053133816,0.029612600003019907,0.03018500001053326,0.00018500001053325943,2.5656228999287123,2,3,True,143,22,2|54,0.006,quiet,0.6,False,2,0,0,6,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,58,58,black,fixed,white,3k4/pp3p2/P4p2/2pbr2p/5K1P/5P2/8/8 b - - 0 29,b7a6,bxa6,-1379,4.0,2.5971581999619957,0.05,0.0,0.05030099999567028,0.05030220000480767,0.0003022000048076706,2.546855999957188,2,3,True,260,32,26|54,0.3706666666666667,volatile,1.0,False,26,2,2,4,0.0006885999900987372
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,59,59,white,dynamic,white,3k4/p4p2/p4p2/2pbr2p/5K1P/5P2/8/8 w - - 0 30,f4g3,Kg3,-1380,4.0,2.5656228999287123,0.03,0.0005008000007364899,0.02961440000217408,0.030117600006633438,0.00011760000663343928,2.535505299922079,3,4,True,147,25,1|27|76,0.10200000000000001,quiet,0.6,False,1,0,0,102,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,60,60,black,fixed,white,3k4/p4p2/p4p2/2pbr2p/7P/5PK1/8/8 b - - 1 30,d8d7,Kd7,-1380,4.0,2.546855999957188,0.05,0.0,0.050026199998683296,0.05002799999783747,2.7999997837466206e-05,2.4968279999593506,2,3,True,244,33,26|75,0.18833333333333335,normal,1.0,False,26,1,1,5,0.0008931999909691513
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,61,61,white,dynamic,white,8/p2k1p2/p4p2/2pbr2p/7P/5PK1/8/8 w - - 2 31,f3f4,f4,-1396,4.0,2.535505299922079,0.03,0.000676499999826774,0.02969409999786876,0.030372799999895506,0.0003727999998955067,2.5051324999221833,2,3,True,152,28,6|73,0.006,quiet,0.6,False,6,0,0,6,0.0
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,62,62,black,fixed,white,8/p2k1p2/p4p2/2pbr2p/5P1P/6K1/8/8 b - - 0 31,e5e3,Re3+,-1380,4.0,2.4968279999593506,0.05,0.0,0.050016599998343736,0.05001819999597501,1.819999597500732e-05,2.4468097999633756,2,3,True,269,35,31|68,0.202,normal,1.0,False,31,0,2,2,0.0009690000006230548
20260805_000246,t50ms_starting_position_dynamic_white,starting_position,0.05,63,63,white,dynamic,white,8/p2k1p2/p4p2/2pb3p/5P1P/4r1K1/8/8 w - - 1 32,g3f2,Kf2,-1377,4.0,2.5051324999221833,0.09000000000000001,0.0005629000079352409,0.08945809998840559,0.09002369998779614,2.36999877961247e-05,2.415108799934387,3,4,True,447,68,2|74|165,0.355,volatile,1.8,True,2,0,0,5,0.0
