experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,v2_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,remaining_move_capacity,stable_time_target,uncertain_time_target,unstable_time_target,final_policy_target,committed_time_limit,hard_time_cap,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,stop_reason,policy_stopped_at_iteration_boundary,nodes,cutoffs,incomplete_iteration_nodes,incomplete_node_fraction,iteration_nodes,iteration_times,iteration_best_moves,iteration_scores,iteration_root_gaps,stability_class,time_multiplier,best_move_changed,absolute_score_change,observed_root_score_gap,instability_signal_count,stability_reason,predicted_next_iteration_time,prediction_time_growth,prediction_node_growth,prediction_clamped_growth
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,21,21,white,search_aware,white,r1b1k2r/ppqp2p1/2p1pn2/7p/1n5P/2N1bN2/PBPPKPP1/R2Q3R w kq - 0 11,d2e3,dxe3,-191,2.0,1.375617899961071,10,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.05089379999844823,0.0,1.3247240999626229,2,2,False,predicted_next_iteration_exceeds_target,True,184,34,0,0.0,36|148,0.011802200|0.039019300,d2e3|d2e3,-91|-191,16|16,uncertain,1.0,False,100,16,2,large_score_change+narrow_root_gap,0.1582377206138427,3.306103944492405,4.111111111111111,3.6867005113910456
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,22,22,black,fixed,white,r1b1k2r/ppqp2p1/2p1pn2/7p/1n5P/2N1PN2/PBP1KPP1/R2Q3R b kq - 0 11,e8g8,O-O,45,2.0,0.9988381000148365,10,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10030200000619516,0.0003020000061951522,0.8985361000086414,2,3,True,deadline_timeout,False,379,33,24,0.0633245382585752,39|316,0.011114300|0.082335200,b4c2|e8g8,-191|45,46|8,unstable,1.0,True,236,8,3,best_move_changed+large_score_change+narrow_root_gap,0.7016833676153358,7.408041885121004,8.102564102564102,7.7475243948420545
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,23,23,white,search_aware,white,r1b2rk1/ppqp2p1/2p1pn2/7p/1n5P/2N1PN2/PBP1KPP1/R2Q3R w - - 1 12,d1d4,Qd4,-130,2.0,1.3247240999626229,9,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.07098429999314249,0.0,1.2537397999694804,2,2,False,predicted_next_iteration_exceeds_target,True,257,36,0,0.0,40|217,0.010778100|0.060145700,d1d7|d1d4,45|-130,71|51,uncertain,1.0,True,175,51,2,best_move_changed+large_score_change,0.3640225836661712,5.580362032090194,5.425,5.502132679615178
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,24,24,black,fixed,white,r1b2rk1/ppqp2p1/2p1pn2/7p/1n1Q3P/2N1PN2/PBP1KPP1/R6R b - - 2 12,b4c2,Nxc2,187,2.0,0.8985361000086414,9,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10027939999417868,0.00027939999417866956,0.7982567000144627,2,3,True,deadline_timeout,False,396,87,224,0.5656565656565656,36|136,0.011691900|0.034491400,b4c2|b4c2,-130|187,46|38,stable,1.0,False,317,38,1,large_score_change,0.12665856896267189,2.9500252314595135,3.7777777777777777,3.338343865345734
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,25,25,white,search_aware,white,r1b2rk1/ppqp2p1/2p1pn2/7p/3Q3P/2N1PN2/PBn1KPP1/R6R w - - 0 13,d4c5,Qc5,-598,2.0,1.2537397999694804,8,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.06193290000373963,0.0,1.1918068999657407,2,2,False,predicted_next_iteration_exceeds_target,True,249,52,0,0.0,54|195,0.014816800|0.047051500,d4f6|d4c5,187|-598,244|6,unstable,2.0,True,785,6,3,best_move_changed+large_score_change+narrow_root_gap,0.1752653689938363,3.1755507262466685,3.611111111111111,3.386335262706028
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,26,26,black,fixed,white,r1b2rk1/ppqp2p1/2p1pn2/2Q4p/7P/2N1PN2/PBn1KPP1/R6R b - - 1 13,c2a1,Nxa1,-80,2.0,0.7982567000144627,8,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10019859999010805,0.00019859999010804485,0.6980581000243546,2,3,True,deadline_timeout,False,365,60,192,0.5260273972602739,36|137,0.012589100|0.032659400,c2a1|c2a1,-598|-80,316|26,stable,1.0,False,518,26,1,large_score_change,0.11287991643247264,2.594260112048626,3.8055555555555554,3.1420695380533554
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,27,27,white,search_aware,white,r1b2rk1/ppqp2p1/2p1pn2/2Q4p/7P/2N1PN2/PB2KPP1/n6R w - - 0 14,h1a1,Rxa1,-364,2.0,1.1918068999657407,7,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.05477440000686329,0.0,1.1370324999588775,2,2,False,predicted_next_iteration_exceeds_target,True,215,49,0,0.0,52|163,0.012810700|0.041904500,c5f8|h1a1,-80|-364,228|8,unstable,2.0,True,284,8,3,best_move_changed+large_score_change+narrow_root_gap,0.14760102708971218,3.2710546639678886,3.1346153846153846,3.20210841065565
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,28,28,black,fixed,white,r1b2rk1/ppqp2p1/2p1pn2/2Q4p/7P/2N1PN2/PB2KPP1/R7 b - - 0 14,f8e8,Re8,-217,2.0,0.6980581000243546,7,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10013269999762997,0.00013269999762996476,0.5979254000267247,2,3,True,deadline_timeout,False,420,97,181,0.430952380952381,30|209,0.008998600|0.049231700,c7e5|f8e8,-364|-217,4|2,unstable,1.0,True,147,2,3,best_move_changed+large_score_change+narrow_root_gap,0.3343374114975608,5.471039934138522,6.966666666666667,6.173727524046153
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,29,29,white,search_aware,white,r1b1r1k1/ppqp2p1/2p1pn2/2Q4p/7P/2N1PN2/PB2KPP1/R7 w - - 1 15,c5c6,Qxc6,-217,2.0,1.1370324999588775,6,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10014019999653101,0.00014019999653100412,1.0368922999623464,1,2,True,deadline_timeout,False,367,28,318,0.8664850136239782,49,0.012078700,c5c6,-217,13,uncertain,1.0,,,13,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,30,30,black,fixed,white,r1b1r1k1/ppqp2p1/2Q1pn2/7p/7P/2N1PN2/PB2KPP1/R7 b - - 0 15,b7c6,bxc6,-1150,2.0,0.5979254000267247,6,0.08000000000000002,0.1,0.1979254000267246,0.1,0.1,0.1,0.10028339999553282,0.0002833999955328126,0.49764200003119186,2,3,True,deadline_timeout,False,426,57,258,0.6056338028169014,33|135,0.009989400|0.031024700,b7c6|b7c6,-1182|-1150,2|6,stable,1.0,False,32,6,1,narrow_root_gap,0.12164500585966578,3.1057621075699617,4.090909090909091,3.5644621529845053
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,31,31,white,search_aware,white,r1b1r1k1/p1qp2p1/2p1pn2/7p/7P/2N1PN2/PB2KPP1/R7 w - - 0 16,a1d1,Rd1,-1240,2.0,1.0368922999623464,5,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.047894999996060506,0.0,0.9889972999662859,2,2,False,predicted_next_iteration_exceeds_target,True,220,28,0,0.0,32|188,0.007889500|0.039927500,a1d1|a1d1,-1150|-1240,1|1,uncertain,1.0,False,90,1,2,large_score_change+narrow_root_gap,0.2394859599802108,5.060840354022985,5.875,5.452745829385874
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,32,32,black,fixed,white,r1b1r1k1/p1qp2p1/2p1pn2/7p/7P/2N1PN2/PB2KPP1/3R4 b - - 1 16,c8a6,Ba6+,-1172,2.0,0.49764200003119186,5,0.08000000000000002,0.1,0.1776420000311918,0.1,0.1,0.1,0.10033829999156296,0.000338299991562957,0.3973037000396289,2,3,True,deadline_timeout,False,425,39,326,0.7670588235294118,32|67,0.007920400|0.013906100,c8a6|c8a6,-1240|-1172,38|72,stable,1.0,False,68,72,0,no_instability_signal,0.029328480450764974,1.7557320332828705,2.09375,1.9173064295218984
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,33,33,white,search_aware,white,r3r1k1/p1qp2p1/b1p1pn2/7p/7P/2N1PN2/PB2KPP1/3R4 w - - 2 17,e2e1,Ke1,-1242,2.0,0.9889972999662859,4,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.022030499996617436,0.0,0.9669667999696685,2,2,False,predicted_next_iteration_exceeds_target,True,90,2,0,0.0,4|86,0.001167400|0.020807100,c3b5|e2e1,-1172|-1242,11|35,stable,0.8,True,70,35,1,best_move_changed,0.18310248007765043,17.82345386804155,21.5,8.0
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,34,34,black,fixed,white,r3r1k1/p1qp2p1/b1p1pn2/7p/7P/2N1PN2/PB3PP1/3RK3 b - - 3 17,a6c4,Bc4,-1096,2.0,0.3973037000396289,4,0.08000000000000002,0.1,0.15730370003962885,0.1,0.1,0.1,0.10005069999897387,5.0699998973863236e-05,0.297253000040655,2,3,True,deadline_timeout,False,409,47,177,0.43276283618581907,40|192,0.009785900|0.046999500,a6d3|a6c4,-1242|-1096,2|9,unstable,1.0,True,146,9,3,best_move_changed+large_score_change+narrow_root_gap,0.24822914642625166,4.802777468546006,4.8,4.801388533437055
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,35,35,white,search_aware,white,r3r1k1/p1qp2p1/2p1pn2/7p/2b4P/2N1PN2/PB3PP1/3RK3 w - - 4 18,d1d4,Rd4,-1243,2.0,0.9669667999696685,3,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.0814818000071682,0.0,0.8854849999625003,2,2,False,predicted_next_iteration_exceeds_target,True,330,25,0,0.0,30|300,0.009008200|0.072408000,d1d7|d1d4,-1096|-1243,82|2,unstable,2.0,True,147,2,3,best_move_changed+large_score_change+narrow_root_gap,0.6371904000639916,8.038009805430756,10.0,8.0
